short_name,nationality,overall,player_positions
Guilherme,Brazil,78,GK
Beto,Portugal,78,GK
N. Amrabat,Morocco,78,"ST, LM, CAM"
K. Mitroglou,Greece,78,ST
O. Karnezis,Greece,78,GK
C. Yacob,Argentina,78,"CDM, CM"
Fernando,Brazil,78,"CDM, CM"
M. Diouf,Senegal,78,"ST, RM"
B. Ecuélé Manga,Gabon,78,CB
S. Lulić,Bosnia Herzegovina,78,"CM, LM, LW, LB"
Fernandão,Brazil,78,ST
F. Montero,Colombia,78,"ST, CF"
Iago Aspas,Spain,78,"ST, CAM"
S. Okazaki,Japan,78,ST
Adrián,Spain,78,GK
J. Iličić,Slovenia,78,"CF, RW"
A. Correa,Argentina,77,"ST, CAM"
J. Butland,England,77,GK
J. Stones,England,77,"CB, RB"
K. Zouma,France,77,"CB, RB"
O. Özyakup,Turkey,77,"CM, CAM, CDM"
M. Ginter,Germany,77,"CB, CDM, RB"
Samu Castillejo,Spain,77,LM
R. De Paul,Argentina,77,"LM, CAM, LW"
A. El Ghazi,Netherlands,77,RW
Wendell,Brazil,77,LB
D. Praet,Belgium,77,"CAM, LM"
S. Sturaro,Italy,77,"CM, CDM"
J. Okore,Denmark,77,CB
A. Milik,Poland,77,ST
M. Arnold,Germany,77,"CM, CAM, RM, LM"
C. Mbemba,DR Congo,77,CB
L. Marković,Serbia,77,"RM, LM"
A. Ghazal,Egypt,77,CDM
Anderson Talisca,Brazil,77,"CAM, CM, ST"
J. Shelvey,England,77,"CM, CDM, CAM"
T. Arslan,Germany,77,"CM, CDM"
C. Tosun,Turkey,77,ST
J. Iturbe,Argentina,77,RW
J. Murillo,Colombia,77,CB
Diogo Figueiras,Portugal,77,RB
Rubén Pardo,Spain,77,"CM, CDM"
Jorginho,Italy,77,"CDM, CM"
F. Kostić,Serbia,77,"LM, LW"
H. Ziyech,Netherlands,77,CAM
K. Wimmer,Austria,77,CB
S. van Beek,Netherlands,77,CB
Fábio Sturgeon,Portugal,77,"RM, LM, CAM"
N. Radoja,Serbia,77,"CDM, CM"
H. Saivet,Senegal,77,"CM, CAM, LM"
O. El Kaddouri,Morocco,77,"CM, CAM"
A. Mehmedi,Switzerland,77,"CF, ST, LM"
G. Imbula,France,77,"CM, CDM"
J. Drmić,Switzerland,77,ST
Pablo Sarabia,Spain,77,"CAM, RM, ST"
Alberto Moreno,Spain,77,"LB, LM, LWB"
J. Veltman,Netherlands,77,CB
Matheus,Brazil,77,GK
D. Rolán,Uruguay,77,"ST, RM"
H. Herrera,Mexico,77,CM
D. Rose,England,77,LB
J. Rodriguez,England,77,"LM, ST"
F. Delph,England,77,"CM, CDM"
J. Montero,Ecuador,77,"LW, LM"
A. Paloschi,Italy,77,ST
D. Janmaat,Netherlands,77,RB
V. Wanyama,Kenya,77,"CDM, CM"
Souza,Brazil,77,"CDM, CM"
A. Bertolacci,Italy,77,CM
D. Ginczek,Germany,77,ST
Fontàs,Spain,77,"CB, CDM"
M. Lestienne,Belgium,77,LW
S. Jung,Germany,77,RB
H. Seferović,Switzerland,77,"ST, LM"
S. Caulker,England,77,CB
J. Bruma,Netherlands,77,CB
K. Kampl,Slovenia,77,"RM, CAM, CM"
C. Austin,England,77,ST
B. Stambouli,France,77,"CDM, CM"
W. Zaha,England,77,"RW, RM, LM"
Casemiro,Brazil,77,CDM
David López,Spain,77,"CDM, CM"
J. Vestergaard,Denmark,77,CB
J. Hector,Germany,77,LB
L. López,Argentina,77,CB
S. Kaya,Turkey,77,CB
L. De Silvestri,Italy,77,RB
D. Wass,Denmark,77,"RM, CAM, RW, CM"
Ki Sung Yueng,Korea Republic,77,"CM, CDM"
Sidnei,Brazil,77,CB
L. Fejsa,Serbia,77,CDM
J. Allen,Wales,77,"CM, CDM"
A. Poli,Italy,77,CM
S. Rudy,Germany,77,"CM, CDM, RB"
M. Vejinović,Netherlands,77,"CM, CDM"
T. Cleverley,England,77,"CM, CDM, CAM"
S. Corchia,France,77,"RB, RM"
L. Narsingh,Netherlands,77,RW
Jaume Costa,Spain,77,"LB, LM"
André Pinto,Portugal,77,CB
M. Höger,Germany,77,"CM, CDM, RB"
Ibai Gómez,Spain,77,"LW, CAM"
E. Bičakčić,Bosnia Herzegovina,77,CB
S. Sané,Senegal,77,"CDM, CM, CB"
L. Bangoura,Guinea,77,"RM, LM"
A. Florenzi,Italy,77,"RB, RW, CM"
Marcelo,Brazil,77,CB
Rúben Ferreira,Portugal,77,LB
V. Chiricheş,Romania,77,"CB, RB"
M. Sanson,France,77,"CM, CDM, CAM, LM"
J. Cork,England,77,"CDM, CM"
O. Trejo,Argentina,77,"CAM, CM, RM"
C. Clark,Republic of Ireland,77,CB
S. de Jong,Netherlands,77,"CAM, ST"
S. Ulreich,Germany,77,GK
C. Zambrano,Peru,77,CB
Rafael,Brazil,77,RB
Etxeita,Spain,77,CB
Xandão,Brazil,77,CB
C. Borges,Costa Rica,77,"CM, CDM"
T. Klose,Switzerland,77,CB
Marco Matias,Portugal,77,"LW, LM"
L. Tonelli,Italy,77,CB
T. Stepanenko,Ukraine,77,CDM
G. González,Costa Rica,77,CB
A. Maxim,Romania,77,"CAM, CF"
A. Hahn,Germany,77,"RM, ST"
Z. Kuzmanović,Serbia,77,"CM, CDM"
S. Defour,Belgium,77,"CM, CDM"
S. Sam,Germany,77,"RM, RW, CF"
Granero,Spain,77,"CM, CAM, CDM"
Bueno,Spain,77,"CAM, ST"
M. Marin,Germany,77,"CAM, LW"
M. Isla,Chile,77,"RB, RM"
C. Diabaté,Mali,77,ST
M. Schmelzer,Germany,77,LB
V. Şen,Turkey,77,"RM, LM"
A. Marchesín,Argentina,77,GK
M. Badelj,Croatia,77,"CDM, CM"
C. Abbiati,Italy,77,GK
M. Stekelenburg,Netherlands,77,GK
A. Gamberini,Italy,77,CB
S. Parker,England,77,"CDM, CM"
L. Toni,Italy,77,ST
D. Pizarro,Chile,77,"CM, CDM"
S. Distin,France,77,CB
R. van der Vaart,Netherlands,77,"CM, CAM, CDM"
J. Olsson,Sweden,77,CB
S. Sorrentino,Italy,77,GK
J. Speroni,Argentina,77,GK
S. Pienaar,South Africa,77,LM
J. Valdés,Chile,77,CM
H. Altıntop,Turkey,77,"CDM, CAM, RM"
M. Rodríguez,Argentina,77,"LW, ST"
S. Ignashevich,Russia,77,CB
J. Jones,United States,77,"CDM, CM"
M. Dawson,England,77,CB
E. Hallfreðsson,Iceland,77,CM
A. Hutchinson,Canada,77,"CDM, RB, CM"
R. Hilbert,Germany,77,"RB, RM"
G. Pazzini,Italy,77,ST
A. Gazzi,Italy,77,"CDM, CM"
G. Johnson,England,77,"RB, LB"
Amaya,Spain,77,CB
I. Cissokho,Senegal,77,RB
M. López,Argentina,77,ST
A. Domínguez,Argentina,77,"CAM, CF, CM"
B. Cesar,Slovenia,77,CB
A. Mirante,Italy,77,GK
L. Britton,England,77,"CM, CDM"
R. Klavan,Estonia,77,CB
M. Barovero,Argentina,77,GK
L. González,Argentina,77,CM
L. Romagnoli,Argentina,77,"CAM, LM"
G. Gönül,Turkey,77,RB
Tito,Spain,77,RB
Andrés Fernández,Spain,77,GK
V. Gabulov,Russia,77,GK
V. Malafeev,Russia,77,GK
P. Verhaegh,Netherlands,77,RB
L. Podolski,Germany,77,"LM, ST"
R. Sambueza,Argentina,77,"LM, CM"
M. Pasqual,Italy,77,"LB, LM"
A. Talavera,Mexico,77,GK
Manuel Fernandes,Portugal,77,"CDM, CM, CAM"
S. Kalou,Ivory Coast,77,"ST, RM"
P. Schwegler,Switzerland,77,"CDM, CM"
B. Gomis,France,77,ST
J. Clément,France,77,"CDM, CM"
S. Sessègnon,Benin,77,"CAM, RM, LM"
C. Davies,England,77,CB
G. Jourdren,France,77,GK
G. Pellè,Italy,77,ST
J. Mikel,Nigeria,77,CDM
D. Aogo,Germany,77,"LB, CDM, LM"
S. M'Bia,Cameroon,77,"CDM, CM"
C. Théréau,France,77,ST
G. Cabral,Argentina,77,CB
Ari,Brazil,77,"ST, RW"
T. Al Jassim,Saudi Arabia,77,"CM, CAM, CDM, RM"
L. Cattermole,England,77,"CDM, CM"
Mikel Gonzalez,Spain,77,CB
M. Andreolli,Italy,77,CB
L. Antonelli,Italy,77,"LB, LM"
Marcano,Spain,77,CB
G. Castro,Uruguay,77,"LW, RW"
M. Fernández,Chile,77,"CM, CAM"
Baiano,Brazil,77,RB
N. Bungert,Germany,77,CB
I. Piatti,Argentina,77,"CAM, LM"
J. Zúñiga,Colombia,77,"LB, LM"
S. Aigner,Germany,77,"RM, ST"
A. Matri,Italy,77,ST
J. De Guzmán,Netherlands,77,"CAM, CM"
M. Harnik,Austria,77,"ST, RM, LM"
M. Biševac,Serbia,77,CB
E. Capoue,France,77,"CDM, CB, CM"
A. Cerci,Italy,77,"CF, RW"
J. Holebas,Greece,77,"LB, LM"
C. Sánchez,Colombia,77,"CDM, CM"
R. Bobadilla,Paraguay,77,"ST, RM"
Paulo Vinícius,Brazil,77,CB
Mariano,Brazil,77,RB
K. Honda,Japan,77,"RW, CAM"
G. Cameron,United States,77,"CB, RB, CDM"
Henrique,Brazil,77,"CB, RB, CDM"
C. Noboa,Ecuador,77,"CDM, CAM, CM"
Wanderson,Brazil,77,"ST, LM, RW"
A. Chahechouhe,Morocco,77,"CAM, LM"
A. Costa,Argentina,77,CM
M. Valdifiori,Italy,77,"CDM, CM"
O. Şahan,Turkey,77,"LM, RM, CAM"
Victor Vazquez,Spain,77,"CAM, CM"
Guaita,Spain,77,GK
O. Alonso,Cuba,77,"CDM, CM"
José Cañas,Spain,77,"CDM, CM"
A. Nyom,Cameroon,77,RB
G. Kashia,Georgia,77,CB
Leonardo,Brazil,77,"LM, RW, LW, CAM"
N. Pallois,France,77,CB
P. Hernández,Chile,77,"CM, CAM"
Eric Botteghin,Brazil,77,CB
R. Álvarez,Argentina,77,"RM, CF"
S. Gentiletti,Argentina,77,CB
João Pereira,Portugal,77,RB
L. Vangioni,Argentina,77,LB
P. Pérez,Argentina,77,CM
Morales,Spain,77,"LM, RM, ST, RB"
A. Halilović,Croatia,76,"CAM, RW, RM"
Y. Tielemans,Belgium,76,"CM, CAM"
B. Embolo,Switzerland,76,"ST, RM"
D. Origi,Belgium,76,"ST, LW, RW"
B. Keita,Spain,76,"LW, RW, ST"
A. Aréola,France,76,GK
J. Brooks,United States,76,CB
S. Berahino,England,76,ST
A. Rüdiger,Germany,76,CB
Bruma,Portugal,76,"RM, LM"
Tobias Figueiredo,Portugal,76,CB
R. Morrison,England,76,"CAM, CM"
J. Campbell,Costa Rica,76,"RM, ST, CAM"
M. De Sciglio,Italy,76,"LB, RB"
Lucas Silva,Brazil,76,"CDM, CM"
R. Guerreiro,Portugal,76,"LM, LB"
B. Mensah,Ghana,76,"CAM, LM"
M. Lanzini,Argentina,76,CAM
D. Ings,England,76,ST
A. Maher,Netherlands,76,"CAM, CM"
V. Fischer,Denmark,76,LW
Moi Gómez,Spain,76,"LM, RM"
Saúl,Spain,76,"CDM, CM, CB"
A. Rabiot,France,76,"CM, CDM"
Ivan Cavaleiro,Portugal,76,"LM, ST, RM"
Rúben Vezo,Portugal,76,CB
A. Mitrović,Serbia,76,ST
Carlos Mané,Portugal,76,"LM, RM, CF"
Y. Erdoğan,Turkey,76,"LW, RW"
J. Rodwell,England,76,CM
K. Trippier,England,76,RB
P. Mpoku,DR Congo,76,"LM, CAM"
D. Pröpper,Netherlands,76,CM
A. Potuk,Turkey,76,"LM, CAM"
C. Bakambu,DR Congo,76,"ST, LM, RM"
J. Veretout,France,76,"CM, CDM, CAM"
A. Musa,Nigeria,76,"ST, LM"
Fernando,Brazil,76,"CDM, CM"
R. Jiménez,Mexico,76,ST
F. Thauvin,France,76,"RM, CAM, RW"
B. Davies,Wales,76,LB
E. Durm,Germany,76,"LB, RB"
Jonny,Spain,76,"LB, RB"
D. Zapata,Colombia,76,ST
N. Kanté,France,76,"CM, CDM"
C. Tolisso,France,76,"CM, CDM, LB, RB"
O. Tufan,Turkey,76,"CDM, RM"
M. Stoch,Slovakia,76,"LM, RM"
L. Fer,Netherlands,76,"CM, LM, CAM"
B. Saré,Ivory Coast,76,CDM
G. Fofana,France,76,"CM, CDM, RB, CB"
M. Braithwaite,Denmark,76,"ST, LM"
F. Đuričić,Serbia,76,"CAM, LM"
Josué,Portugal,76,"CAM, RM, CM, LM"
E. Sviatchenko,Denmark,76,CB
H. Vanaken,Belgium,76,"CAM, CM"
L. Digne,France,76,LB
Recio,Spain,76,"CM, CDM"
T. Kongolo,Netherlands,76,"CB, LB"
Zé Luís,Cape Verde,76,ST
S. Arias,Colombia,76,RB
C. Atsu,Ghana,76,"LW, CAM, RW"
L. Ocampos,Argentina,76,"RW, LW"
Lucas Vázquez,Spain,76,"RM, LM"
J. Hofmann,Germany,76,"RM, LM"
P. Franco,Colombia,76,"CB, CDM"
Alex Telles,Brazil,76,LB
Josué,Portugal,76,CB
Deyverson,Brazil,76,ST
João Afonso,Portugal,76,CB
V. Moses,Nigeria,76,"LM, LW, RM"
H. Nordtveit,Norway,76,CDM
Bernardo,Colombia,76,CB
L. Holtby,Germany,76,"CAM, CM, LM"
R. Boudebouz,Algeria,76,"CAM, CM"
Rubén Pérez,Spain,76,"CDM, CM"
L. Orbán,Argentina,76,"LB, CB"
N. Gudelj,Serbia,76,CM
P. Souaré,Senegal,76,"LB, LM"
J. Ayew,Ghana,76,"ST, LM"
Alex,Portugal,76,"LW, RW"
S. Araujo,Argentina,76,ST
P. Lasogga,Germany,76,ST
S. Bell,Germany,76,"CB, RB"
Rômulo,Brazil,76,"CDM, CM"
V. Darida,Czech Republic,76,"CM, CDM"
Álvaro,Spain,76,CB
R. Knoche,Germany,76,CB
B. Mendy,France,76,LB
J. Ferri,France,76,"CM, CDM"
Víctor Rodríguez,Spain,76,"RM, LM, CAM"
Jony,Spain,76,"LM, LW, RM"
S. Sinclair,England,76,"LW, LM"
V. Kavlak,Austria,76,"CDM, CM"
Miguel Vítor,Portugal,76,"CB, RB"
Maicon,Brazil,76,"LM, ST, CAM"
G. Bou,Argentina,76,ST
D. Santon,Italy,76,"LB, RB"
G. Sertic,France,76,"CDM, CM, CB"
O. Gonzalez,United States,76,CB
Bóveda,Spain,76,RB
Júnior Caiçara,Brazil,76,"RB, LB"
D. Didavi,Germany,76,"CAM, CM"
J. Colback,England,76,"CDM, LB, CM"
André Almeida,Portugal,76,"LB, RB, CDM"
Jonathan Viera,Spain,76,"LM, CAM, RM"
A. Ujah,Nigeria,76,ST
B. Dja Djédjé,Ivory Coast,76,RB
Gálvez,Spain,76,"CB, CDM"
André Martins,Portugal,76,"CM, CAM"
V. Germain,France,76,"ST, RW"
Mário Rui,Portugal,76,LB
J. Buffarini,Argentina,76,RB
E. Valencia,Ecuador,76,ST
Diego Capel,Spain,76,"LM, RM"
Fabricio,Spain,76,GK
T. Kraft,Germany,76,GK
O. Akhmedov,Uzbekistan,76,"CDM, CM, CAM"
G. Kakuta,France,76,"LM, RM"
J. Ward,England,76,"RB, LB, CDM"
P. Mamaev,Russia,76,"CM, CDM, LM"
O. Manyisa,South Africa,76,"CM, CAM"
Y. Bolasie,DR Congo,76,"LW, RW"
M. Schmiedebach,Germany,76,"CDM, CM, RM, RB"
N. Pejčinović,Serbia,76,"CB, CDM"
P. Wollscheid,Germany,76,CB
D. Suárez,Uruguay,76,"RB, LB"
Luís Neto,Portugal,76,CB
D. Siovas,Greece,76,"CB, CDM"
H. Kiyotake,Japan,76,"LM, CAM, CM, RM"
V. Denisov,Uzbekistan,76,LB
S. Bocchetti,Italy,76,CB
F. Johnson,United States,76,"LM, RB"
S. Okaka Chuka,Italy,76,ST
Mosquera,Spain,76,"CM, CDM"
C. Kaboré,Burkina Faso,76,CDM
S. Langkamp,Germany,76,CB
D. Tarasov,Russia,76,"CDM, CM"
F. Tabanou,France,76,"LB, LWB"
Bamba Anderson,Brazil,76,CB
Sílvio,Portugal,76,"RB, LB"
J. Baumgartlinger,Austria,76,CDM
A. Uchida,Japan,76,"RB, RWB"
M. Torsiglieri,Argentina,76,CB
J. Kurtić,Slovenia,76,"CDM, CM"
J. Vázquez,Mexico,76,"CDM, CM"
J. Saviola,Argentina,76,"CF, ST"
Eliseu,Portugal,76,LB
José Bosingwa,Portugal,76,"RB, CB"
R. Vercoutre,France,76,GK
César Navas,Spain,76,CB
N. Rimando,United States,76,GK
Ricardo Costa,Portugal,76,CB
S. Armand,France,76,CB
A. Boka,Ivory Coast,76,LB
P. Crouch,England,76,ST
F. Balmont,France,76,CM
H. Westermann,Germany,76,"CB, RB, LB"
T. Barnetta,Switzerland,76,"CAM, CM, LW, RW"
Fernando Navarro,Spain,76,"LB, CB"
C. Gordon,Scotland,76,GK
W. Routledge,England,76,"LM, LW"
R. Green,England,76,GK
S. Pepe,Italy,76,"RM, LM"
A. Boruc,Poland,76,GK
H. Altintop,Turkey,76,"CAM, CM"
T. Starke,Germany,76,GK
A. Kerzhakov,Russia,76,ST
A. Koné,Ivory Coast,76,ST
E. Gülüm,Turkey,76,CB
L. Andreasen,Denmark,76,"CDM, CM"
J. Briand,France,76,"ST, RM"
Cicinho,Brazil,76,"RB, RM"
Alexis,Spain,76,"CB, CDM"
M. Ciani,France,76,CB
K. Agassa,Togo,76,GK
M. Chrétien,Morocco,76,"RB, CB, LB"
R. Brouwers,Netherlands,76,CB
G. Lux,Argentina,76,GK
N. Burdisso,Argentina,76,CB
J. Morel,France,76,"CB, LB"
D. Díaz,Argentina,76,CB
Verza,Spain,76,"CDM, CM, CAM"
A. Orión,Argentina,76,GK
S. Saja,Argentina,76,GK
E. Papa,Argentina,76,"LB, LM"
G. Karadeniz,Turkey,76,"LM, RM, CAM"
T. Zengin,Turkey,76,GK
F. Belluschi,Argentina,76,"CM, CAM, CDM"
R. Raţ,Romania,76,"LB, LM"
O. Wendt,Sweden,76,LB
A. Dikan,Ukraine,76,GK
Iván Cuéllar,Spain,76,GK
S. Ryzhikov,Russia,76,GK
I. Olić,Croatia,76,"ST, LM"
Raúl Meireles,Portugal,76,"CM, CDM"
R. Yanbaev,Russia,76,"RB, LB"
C. Maggio,Italy,76,RB
W. Hoolahan,Republic of Ireland,76,"CAM, LM"
V. Moras,Greece,76,CB
J. Drobný,Czech Republic,76,GK
H. Bedimo,Cameroon,76,LB
S. Davis,Northern Ireland,76,"CM, RM"
Rafael Sóbis,Brazil,76,"ST, CF"
M. Noble,England,76,"CM, CDM"
E. Barreto,Paraguay,76,"CM, CDM"
R. Civelli,Argentina,76,CB
M. Zárate,Argentina,76,"ST, CF"
Àngel Rangel,Spain,76,RB
A. McGeady,Republic of Ireland,76,"RM, RW"
Markel Bergara,Spain,76,"CDM, CM"
J. Corona,Mexico,76,GK
M. Flamini,France,76,"CDM, CM"
J. Arango,Venezuela,76,"CM, LM"
B. Assou-Ekotto,Cameroon,76,LB
L. Ciman,Belgium,76,CB
Zé Castro,Portugal,76,CB
I. Afellay,Netherlands,76,"LM, CAM, CM"
Gelson Fernandes,Switzerland,76,"CDM, CM"
L. Pisculichi,Argentina,76,CAM
S. Taylor,England,76,CB
D. Abraham,Argentina,76,CB
Agirretxe,Spain,76,ST
V. Behrami,Switzerland,76,"CDM, CM"
Víctor Casadesús,Spain,76,"ST, CAM"
A. Mierzejewski,Poland,76,"CAM, RM, LM"
D. Padelli,Italy,76,GK
K. El Ahmadi,Morocco,76,"CM, CDM"
J. Djourou,Switzerland,76,CB
M. Angeleri,Argentina,76,"CB, RB"
S. Naismith,Scotland,76,"CAM, RM, CF"
K. Schmeichel,Denmark,76,GK
Sergio,Spain,76,GK
N. Onuoha,England,76,"CB, RB"
S. Fletcher,Scotland,76,ST
Michu,Spain,76,"ST, CAM"
D. Digard,France,76,"CDM, CB"
F. Gago,Argentina,76,CM
O. Scarione,Argentina,76,"CAM, LM"
Evandro,Brazil,76,"CM, CAM"
J. Vargas,Peru,76,"LM, LB"
Barragán,Spain,76,"RB, RM"
M. Lacen,Algeria,76,"CM, CDM"
D. Gibson,Republic of Ireland,76,"CM, CDM"
S. Ireland,Republic of Ireland,76,"CAM, CM"
C. Rodríguez,Uruguay,76,LM
José Enrique,Spain,76,LB
N. Spolli,Argentina,76,CB
J. McArthur,Scotland,76,"CDM, CM"
J. Maidana,Argentina,76,CB
E. Elia,Netherlands,76,"LW, RW"
L. Schøne,Denmark,76,"RW, LW, CAM"
F. Forster,England,76,GK
P. Hetemaj,Finland,76,"LM, CM"
Alex López,Spain,76,"CM, CAM, CF"
S. Romero,Argentina,76,GK
N. Dyer,England,76,"RM, RW"
K. Kamara,Sierra Leone,76,ST
P. Tytoń,Poland,76,GK
M. Erdinç,Turkey,76,ST
N. Guzmán,Argentina,76,GK
B. Jokič,Slovenia,76,LB
Eduardo da Silva,Croatia,76,"ST, CAM"
S. Prödl,Austria,76,CB
M. Diakité,France,76,CB
Rafinha,Brazil,76,"LM, CAM, RM"
Sergio Sánchez,Spain,76,CB
M. Suchý,Czech Republic,76,CB
Márcio Azevedo,Brazil,76,"LB, LM"
V. Torosidis,Greece,76,"RB, LB"
M. Jedinák,Australia,76,"CDM, CM"
A. Rukavina,Serbia,76,"RB, LB"
S. De Maio,France,76,CB
W. Gargano,Uruguay,76,"CDM, CM"
Gottardi,Brazil,76,GK
A. Bjelland,Denmark,76,CB
S. Tshabalala,South Africa,76,"LM, RM, LW, RW"
M. Olsson,Sweden,76,LB
J. Morales,Argentina,76,CAM
Lora,Spain,76,"RB, RM, LB"
T. Hubočan,Slovakia,76,"CB, LB"
T. Gebre Selassie,Czech Republic,76,"RB, RM, LB"
Manucho,Angola,76,"ST, CF"
C. Träsch,Germany,76,"RB, CDM"
Douglas,Brazil,76,GK
Miguel Lopes,Portugal,76,RB
Saúl Berjón,Spain,76,"LM, ST, RM"
Victor Sánchez,Spain,76,CDM
P. Pekarík,Slovakia,76,"RB, LB"
J. Mercier,Argentina,76,CDM
N. Al Shamrani,Saudi Arabia,76,ST
C. Pantilimon,Romania,76,GK
E. Giaccherini,Italy,76,"LM, CM"
Rômulo,Italy,76,"CM, RB"
Javi López,Spain,76,"RB, CDM"
G. Hauche,Argentina,76,"LW, LM"
C. Sánchez,Uruguay,76,RM
M. Al Sahlawi,Saudi Arabia,76,ST
R. Bazoer,Netherlands,75,CM
A. Romagnoli,Italy,75,"CB, LB"
Marco Asensio,Spain,75,"CAM, LM, RM"
A. Januzaj,Belgium,75,"LM, RM"
T. Jedvaj,Croatia,75,"CB, RB, LB"
J. Riedewald,Netherlands,75,"CB, LB, CDM"
F. Masuaku,France,75,"LB, LM, LWB"
R. Kishna,Netherlands,75,"LW, RW"
José Sá,Portugal,75,GK
Santi Mina,Spain,75,"RW, ST, LW"
D. Reyes,Mexico,75,CB
P. Kasami,Switzerland,75,"CM, CAM, RM, CDM"
Sérgio Oliveira,Portugal,75,"CM, CAM"
M. van Ginkel,Netherlands,75,CM
M. Hinteregger,Austria,75,CB
K. Frei,Turkey,75,"LM, RM"
K. Rekik,Netherlands,75,CB
S. Haller,France,75,ST
Iván López,Spain,75,"RB, RWB"
I. Ezekiel,Nigeria,75,ST
E. Can,Germany,75,"CDM, CM, CB"
Bruno Fernandes,Portugal,75,"CM, CAM, CF"
N. Bentaleb,Algeria,75,"CM, CDM"
K. Tete,Netherlands,75,RB
Camarasa,Spain,75,"CM, CDM"
J. Amavi,France,75,LB
Pelé,Portugal,75,"CDM, CM"
K. Babacar,Senegal,75,ST
Sergio Álvarez,Spain,75,"CDM, CM"
L. Cavanda,Belgium,75,"RB, LB"
M. Bešić,Bosnia Herzegovina,75,"CDM, CB"
G. Defrel,France,75,"CF, LM, RW"
A. Pléa,France,75,"ST, RW, RM"
Diego Lopes,Brazil,75,"CAM, CM"
Tozé,Portugal,75,CAM
M. Sportiello,Italy,75,GK
W. Hoedt,Netherlands,75,CB
M. Oršić,Croatia,75,"LW, LM"
A. N'Diaye,Senegal,75,"CDM, CM"
Marc Muniesa,Spain,75,"CB, LB"
A. Townsend,England,75,"RM, LM"
Jordi Amat,Spain,75,CB
F. Pogba,Guinea,75,CB
N. Sansone,Italy,75,"LW, RW"
F. Castillo,Colombia,75,LM
O. Onazi,Nigeria,75,CM
Lucas Piazon,Brazil,75,LM
L. Bittencourt,Germany,75,"LM, RM"
S. Vrsaljko,Croatia,75,"RB, RM"
Gerard Moreno,Spain,75,"ST, CF"
Dória,Brazil,75,CB
S. Larsson,Sweden,75,LW
Y. Al Shahrani,Saudi Arabia,75,"RB, LB, CM"
M. Lemina,Gabon,75,"CDM, CM, RB"
M. Brozović,Croatia,75,CM
I. Ordets,Ukraine,75,CB
Ricardo Valente,Portugal,75,"ST, LW"
Wang Dalei,China PR,75,GK
S. Aziz,Turkey,75,CB
A. McCarthy,England,75,GK
P. Tachtsidis,Greece,75,"CDM, CM"
D. Opare,Ghana,75,"RB, LB"
R. Mason,England,75,"CM, CDM, CAM"
R. Krhin,Slovenia,75,"CDM, CM"
E. Cardona,Colombia,75,"CAM, LM"
Rafael,Brazil,75,GK
Y. Malli,Germany,75,"CAM, CF"
A. Traoré,Ivory Coast,75,LB
I. Fetfatzidis,Greece,75,"RM, LM, CF"
L. Castaignos,Netherlands,75,ST
Aurtenetxe,Spain,75,"LB, CB"
A. Hoffmann,Germany,75,"CB, CDM"
E. Çolak,Turkey,75,"CAM, RM, LM"
A. Özbiliz,Armenia,75,"RW, RM"
B. Lecomte,France,75,GK
D. Sidibé,France,75,"LB, RB"
O. John,Netherlands,75,"LM, RM"
J. Korb,Germany,75,RB
J. Locadia,Netherlands,75,"ST, RW"
V. Qazaishvili,Georgia,75,CAM
Pedro Henrique,Brazil,75,"RM, LM, LW, RW"
S. Kolašinac,Bosnia Herzegovina,75,"LB, CB"
O. Niasse,Senegal,75,"ST, CF, RW"
A. Hassan,Egypt,75,ST
Miguel Rodrigues,Portugal,75,CB
S. Montoya,Colombia,75,CAM
G. Peruzzi,Argentina,75,RB
I. Sissoko,Ivory Coast,75,"RM, CAM"
J. Lössl,Denmark,75,GK
R. Alessandrini,France,75,"RM, LW, LM"
M. Rybus,Poland,75,"LM, RM, LB"
A. Büttner,Netherlands,75,LB
Michel Macedo,Brazil,75,RB
Kim Seung Gyu,Korea Republic,75,GK
G. Schennikov,Russia,75,LB
K. Vogt,Germany,75,CDM
N. Colazo,Argentina,75,"LB, LM, CM"
D. Sakho,Senegal,75,ST
P. Jansson,Sweden,75,CB
C. Erbes,Argentina,75,"CDM, RM"
Y. Del Valle,Venezuela,75,"LM, ST, RM"
Ximo Navarro,Spain,75,"RB, CB, LB"
Z. Labyad,Morocco,75,"RM, LM, CAM"
S. Taïder,Algeria,75,"CM, CDM"
K. Mokotjo,South Africa,75,CDM
Sebá,Brazil,75,"LW, RW, ST"
N. Jørgensen,Denmark,75,"ST, LM"
S. Berghuis,Netherlands,75,"RW, LW"
T. Meunier,Belgium,75,RB
Danilo Avelar,Brazil,75,LB
F. Gutiérrez,Chile,75,"CM, CDM"
K. Fortounis,Greece,75,"CAM, CM, RW, LW"
T. Vaclík,Czech Republic,75,GK
P. Olkowski,Poland,75,"RB, RM"
Toño,Spain,75,"LB, LWB"
Gerso,Guinea Bissau,75,"LW, RW"
E. Hysaj,Albania,75,"RB, LB"
E. Álvarez Balanta,Colombia,75,CB
U. Spajić,Serbia,75,CB
M. Jojić,Serbia,75,"CM, CAM, RM"
Joselu,Spain,75,ST
A. Ekdal,Sweden,75,CM
R. Rosales,Venezuela,75,RB
F. Frei,Switzerland,75,"CM, CDM, CAM, CB"
K. Sigþórsson,Iceland,75,ST
S. Athanasiadis,Greece,75,ST
C. Kouyaté,Senegal,75,"CDM, CM, CB"
Simao Mate,Mozambique,75,"CDM, CM, CB"
