short_name,nationality,overall,player_positions
Gil,Brazil,79,CB
T. Gutiérrez,Colombia,79,ST
D. Caligiuri,Italy,79,"LM, RM"
Tomás Pina,Spain,79,CM
D. Tadić,Serbia,79,"LM, RM"
F. Fernández,Argentina,79,CB
Joãozinho,Brazil,79,"LM, RM, LW, LB"
C. Sánchez,Uruguay,79,"RM, CAM"
Renato Sanches,Portugal,78,CM
J. Stones,England,78,CB
A. Sanabria,Paraguay,78,"ST, LM"
J. Kimmich,Germany,78,"CM, CB, CDM, RB"
Gabriel,Brazil,78,"ST, RW"
T. Lemar,France,78,"RM, CAM, LM"
A. Christensen,Denmark,78,CB
E. Dier,England,78,CDM
Ederson,Brazil,78,GK
A. Romagnoli,Italy,78,CB
Diego Llorente,Spain,78,"CB, CDM, RB"
K. Baldé Diao,Senegal,78,"LW, RW, ST"
G. Escalante,Argentina,78,"CDM, CM"
C. Tolisso,France,78,"CM, CDM"
V. Nilsson Lindelöf,Sweden,78,CB
M. Niang,France,78,"ST, LW"
A. Baba,Ghana,78,"LB, LM"
A. Rabiot,France,78,"CM, CDM"
Ricardo Pereira,Portugal,78,"RB, LB"
D. Origi,Belgium,78,"ST, LW, RW"
Wendell,Brazil,78,LB
S. Cristóforo,Uruguay,78,CDM
V. Janssen,Netherlands,78,ST
Gelson Martins,Portugal,78,RM
D. Reyes,Mexico,78,"CB, CDM"
Willian José,Brazil,78,"ST, CF, CAM"
N. Mendy,France,78,CDM
A. Musa,Nigeria,78,"ST, LM"
Fernando,Brazil,78,"CDM, CM"
J. Campbell,Costa Rica,78,"RM, LM, CAM"
A. Doucouré,France,78,"CM, CAM"
M. Sanson,France,78,"CM, CDM, CAM, LM"
F. Bernardeschi,Italy,78,"RM, LM"
G. Nkoudou,France,78,LM
N. Radoja,Serbia,78,"CDM, CM"
Muniain,Spain,78,"LW, CAM"
D. Pröpper,Netherlands,78,CM
V. Aboubakar,Cameroon,78,ST
D. Praet,Belgium,78,"RM, CAM, LM"
A. Mandi,Algeria,78,"CB, RB"
L. Marković,Serbia,78,"RM, RB"
D. Rolán,Uruguay,78,"ST, RM"
V. Wanyama,Kenya,78,"CDM, CM"
K. Casteels,Belgium,78,GK
C. Tosun,Turkey,78,ST
Pablo Sarabia,Spain,78,"LM, CAM, RM"
B. Martins Indi,Netherlands,78,CB
H. Son,Korea Republic,78,"LM, RM"
Cédric,Portugal,78,"RB, RWB"
G. Ramírez,Uruguay,78,"CAM, RM"
Recio,Spain,78,"CM, CDM"
K. Fortounis,Greece,78,"CAM, CM, LW"
B. Davies,Wales,78,LB
Jozabed,Spain,78,"CAM, CM, CDM"
Paulo Oliveira,Portugal,78,CB
H. Saivet,Senegal,78,"CM, CDM, ST"
L. Holtby,Germany,78,CM
A. Ljajić,Serbia,78,"LW, CAM"
T. Arslan,Germany,78,"CM, CDM, CAM"
N. Gudelj,Serbia,78,"CDM, CM"
M. Braithwaite,Denmark,78,ST
M. Destro,Italy,78,ST
A. Townsend,England,78,"RM, LM"
Rodrigo,Spain,78,"RW, ST, LW"
J. Clasie,Netherlands,78,CDM
Cristian Tello,Spain,78,"RW, RM"
N. Sansone,Italy,78,"LW, RW, ST"
C. Kramer,Germany,78,"CDM, CM"
Mário Rui,Portugal,78,LB
M. de Roon,Netherlands,78,"CDM, CM"
D. Zapata,Colombia,78,ST
Jony,Spain,78,LM
J. Cork,England,78,"CDM, CM"
F. Delph,England,78,CM
B. Espinosa,Colombia,78,CB
A. Paloschi,Italy,78,ST
C. Zambrano,Peru,78,CB
O. El Kaddouri,Morocco,78,"CM, CAM"
S. Rudy,Germany,78,"CM, CDM, RM, RB"
Rafael,Brazil,78,"RB, LB"
L. Hrádecký,Finland,78,GK
Fontàs,Spain,78,CB
Suk Hyun Jun,Korea Republic,78,ST
Nacho Fernández,Spain,78,"CB, RB, LB"
A. Marchesín,Argentina,78,GK
M. Rojo,Argentina,78,"LB, CB"
S. Sané,Senegal,78,"CDM, CB"
Y. Lodygin,Russia,78,GK
Petros,Brazil,78,"CDM, CAM, CM, LM"
P. Baysse,France,78,"CB, RB"
Ki Sung Yueng,Korea Republic,78,"CM, CDM"
Koo Ja Cheol,Korea Republic,78,"CAM, LM, RM"
H. Nordtveit,Norway,78,"CDM, CB, RB"
B. Moukandjo,Cameroon,78,"ST, RM"
O. Ighalo,Nigeria,78,ST
B. Dost,Netherlands,78,ST
Jonathas,Brazil,78,ST
M. Ekici,Turkey,78,"CAM, CM, CDM"
Iago Falqué,Spain,78,"RW, LW"
Sandro,Brazil,78,"CDM, CM"
C. Austin,England,78,ST
Mexer,Mozambique,78,CB
P. Djilobodji,Senegal,78,CB
M. Höger,Germany,78,"CM, CDM"
P. Wollscheid,Germany,78,CB
Marcelo,Brazil,78,CB
Luís Hernández,Spain,78,"CB, RB"
Felipe,Brazil,78,CB
O. Al Soma,Syria,78,ST
R. Weidenfeller,Germany,78,GK
M. De Sanctis,Italy,78,GK
A. Gamberini,Italy,78,CB
F. Lampard,England,78,"CM, CDM, CAM"
A. Cassano,Italy,78,CF
César Navas,Spain,78,CB
Joaquín,Spain,78,"RM, RW"
C. Samba,Congo,78,CB
L. Butelle,France,78,GK
N. de Jong,Netherlands,78,"CDM, CM"
A. Aquilani,Italy,78,CM
J. Valdés,Chile,78,CM
Reyes,Spain,78,"RW, LW, RM, LM"
Gomes,Brazil,78,GK
S. Kießling,Germany,78,ST
Vágner Love,Brazil,78,ST
E. Cambiasso,Argentina,78,"CM, CDM"
M. López,Argentina,78,ST
W. Caballero,Argentina,78,GK
B. Cesar,Slovenia,78,CB
L. López,Argentina,78,ST
M. Barovero,Argentina,78,GK
A. Orión,Argentina,78,GK
F. Belluschi,Argentina,78,"CAM, CM"
Xabi Prieto,Spain,78,"RM, CAM, CM, RW"
Iván Cuéllar,Spain,78,GK
Z. Karcemarskas,Lithuania,78,GK
Luisão,Brazil,78,CB
P. Verhaegh,Netherlands,78,RB
A. Lennon,England,78,RM
M. Noble,England,78,"CM, CDM"
R. Civelli,Argentina,78,CB
P. Skjelbred,Norway,78,"CDM, CM"
L. Ciman,Belgium,78,CB
C. Gentner,Germany,78,"CM, CDM"
B. Gomis,France,78,ST
Jurado,Spain,78,"LM, CAM"
F. Quagliarella,Italy,78,ST
R. Montolivo,Italy,78,"CDM, CM"
Jesús Gámez,Spain,78,RB
V. Ibišević,Bosnia Herzegovina,78,ST
O. Kucher,Ukraine,78,CB
A. Raggi,Italy,78,"CB, RB"
G. Jourdren,France,78,GK
Charles,Brazil,78,ST
Adriano,Brazil,78,"LB, RB, CB"
J. Mikel,Nigeria,78,CDM
C. Théréau,France,78,ST
E. Polański,Poland,78,"CDM, CM"
G. Paletta,Italy,78,CB
M. Ruben,Argentina,78,ST
A. Kasaev,Russia,78,"LM, CAM"
R. Shishkin,Russia,78,"RB, CDM"
V. Denisov,Uzbekistan,78,LB
R. Elm,Sweden,78,CM
I. Abate,Italy,78,RB
S. Bocchetti,Italy,78,CB
R. Vlaar,Netherlands,78,CB
Rafinha,Brazil,78,"RB, CB"
R. Riou,France,78,GK
L. Cattermole,England,78,"CDM, CM"
C. Tioté,Ivory Coast,78,"CDM, CM"
M. Sow,Senegal,78,"LM, ST"
F. Forster,England,78,GK
Zurutuza,France,78,"CM, CAM, LW"
Javi Varas,Spain,78,GK
M. Andreolli,Italy,78,CB
L. Antonelli,Italy,78,"LB, LM"
Siqueira,Brazil,78,LB
S. Mignolet,Belgium,78,GK
F. Caicedo,Ecuador,78,ST
V. Birsa,Slovenia,78,"CAM, RM, LM"
A. Ramos,Colombia,78,ST
N. Guzmán,Argentina,78,GK
M. Fellaini,Belgium,78,"CM, CAM, CDM"
A. Matri,Italy,78,ST
C. Zapata,Colombia,78,CB
E. Capoue,France,78,"CDM, CM"
P. Diop,Senegal,78,CDM
C. Kaboré,Burkina Faso,78,"CDM, CM"
D. Damjanović,Montenegro,78,ST
Guilherme,Russia,78,GK
M. Suchý,Czech Republic,78,CB
A. Carroll,England,78,ST
R. Bobadilla,Paraguay,78,"ST, RM"
N. Subotić,Serbia,78,CB
S. Langkamp,Germany,78,CB
E. Choupo-Moting,Cameroon,78,"LM, ST, RM"
P. Piatti,Argentina,78,"LM, LW"
G. van der Wiel,Netherlands,78,RB
M. Carcela-Gonzalez,Morocco,78,"LM, RM, LW"
C. Träsch,Germany,78,"RB, CDM"
M. Diouf,Senegal,78,"ST, RM, LM"
Maurício,Brazil,78,CB
Juanfran,Spain,78,"RB, RM"
C. Diabaté,Mali,78,ST
S. Lulić,Bosnia Herzegovina,78,"LB, CM, LM"
T. Heurtaux,France,78,CB
Miguel Lopes,Portugal,78,RB
V. Şen,Turkey,78,"RM, LM"
Y. Bolasie,DR Congo,78,"LM, ST"
Susaeta,Spain,78,"RW, LW"
T. Cleverley,England,78,"CM, CDM, LM"
Xandão,Brazil,78,CB
J. Kucka,Slovakia,78,"CM, CDM"
A. Nyom,Cameroon,78,RB
R. Hamouma,France,78,"RM, RW, LW"
E. Giaccherini,Italy,78,"LW, CM"
G. Kashia,Georgia,78,CB
H. Pérez,Paraguay,78,RM
E. Pérez,Argentina,78,"CM, CDM"
N. Lodeiro,Uruguay,78,CAM
Vicente Gómez,Spain,78,"CM, CDM, CAM"
N. Chadli,Belgium,78,LM
Rodrigo Moledo,Brazil,78,CB
S. Gentiletti,Argentina,78,CB
Morales,Spain,78,"LM, RM"
S. Torrico,Argentina,78,GK
A. Sulu,Turkey,78,CB
D. Boyko,Ukraine,78,GK
O. Dembélé,France,77,"RM, LM, CAM"
Y. Tielemans,Belgium,77,"CM, CAM"
C. Musonda,Belgium,77,"LW, RW, CAM, LM"
Grimaldo,Spain,77,LB
Iuri Medeiros,Portugal,77,"RM, LM"
Sergi Gómez,Spain,77,CB
A. Belotti,Italy,77,ST
Manquillo,Spain,77,"RB, LB"
Y. Gerhardt,Germany,77,"CM, CDM, LM"
R. Bazoer,Netherlands,77,CM
M. Kranevitter,Argentina,77,"CDM, CM"
Dani Ceballos,Spain,77,"CAM, CM, LM, RM"
Oyarzabal,Spain,77,"LW, RW, ST"
Luis Alberto,Spain,77,"CAM, ST, LM"
D. Heintz,Germany,77,CB
A. Pléa,France,77,"ST, RM"
C. Mbemba,DR Congo,77,CB
M. Benassi,Italy,77,CM
Medrán,Spain,77,"CM, CDM, CAM"
Rúben Vezo,Portugal,77,CB
F. Cartabia,Argentina,77,"RM, LM, CAM"
J. Shelvey,England,77,"CM, CDM"
G. Pezzella,Argentina,77,CB
A. Delort,France,77,ST
D. Ings,England,77,ST
Sergio Álvarez,Spain,77,"CDM, CM"
M. van Ginkel,Netherlands,77,CM
L. Krejčí,Czech Republic,77,"LM, LW"
L. Bittencourt,Germany,77,"LM, RM"
J. Okore,Denmark,77,CB
S. Berahino,England,77,ST
Rubén Pardo,Spain,77,"CM, CDM"
F. Thauvin,France,77,"RM, LM"
A. Younes,Germany,77,LW
J. Lingard,England,77,"RM, LM, CAM"
Gerard Moreno,Spain,77,"ST, CAM"
Jonny,Spain,77,"LB, RB, CB"
Carles Gil,Spain,77,"RM, CAM"
M. Lemina,Gabon,77,"CM, CDM"
L. Alario,Argentina,77,ST
Jemerson,Brazil,77,CB
D. Zappacosta,Italy,77,"RWB, RB, RM"
K. Tete,Netherlands,77,RB
J. Calleri,Argentina,77,ST
F. Andone,Romania,77,ST
J. Iturbe,Paraguay,77,RW
M. Sels,Belgium,77,GK
S. Sturaro,Italy,77,"CM, CDM"
Suso,Spain,77,"RM, LM"
T. Kongolo,Netherlands,77,"LB, CB"
A. Rüdiger,Germany,77,CB
Alberto Moreno,Spain,77,LB
S. Haller,France,77,ST
Jairo,Spain,77,"LM, RM"
M. Ginter,Germany,77,"RB, CB, CDM"
J. Córdoba,Colombia,77,ST
R. Ghezzal,Algeria,77,"RW, LW"
Alex Telles,Brazil,77,LB
Rochina,Spain,77,"CAM, LM, RM"
J. Kirchhoff,Germany,77,"CDM, CB"
T. Usami,Japan,77,"LM, ST, CAM"
D. Ginczek,Germany,77,ST
M. Le Marchand,France,77,CB
S. Caulker,England,77,CB
I. Fetfatzidis,Greece,77,"CAM, LM, RM"
J. Ayew,Ghana,77,"ST, LM, RM"
S. Bell,Germany,77,CB
R. Funes Mori,Argentina,77,CB
Rômulo,Brazil,77,"CDM, CM"
E. Çolak,Turkey,77,"CAM, RM, LM, CM"
R. Morrison,England,77,"CAM, CM"
Zé Luís,Cape Verde,77,ST
S. Arias,Colombia,77,RB
J. Ferri,France,77,CM
F. Schär,Switzerland,77,CB
V. Moses,Nigeria,77,"LM, RM, LW"
K. Trippier,England,77,RB
C. Kouyaté,Senegal,77,"CDM, CM, CB"
C. Grenier,France,77,"CM, CAM"
M. Díaz,Argentina,77,CAM
S. Corchia,France,77,RB
A. Bertolacci,Italy,77,"CM, CDM"
M. Plattenhardt,Germany,77,LB
Marcos Alonso,Spain,77,"LM, LB"
S. Jung,Germany,77,RB
A. Potuk,Turkey,77,"LM, RM"
P. Lasogga,Germany,77,ST
F. Pogba,Guinea,77,CB
B. Dja Djédjé,Ivory Coast,77,RB
T. Meunier,Belgium,77,RB
Bigas,Spain,77,"CB, LB, CDM"
O. Niasse,Senegal,77,ST
J. Hofmann,Germany,77,"RM, LM"
A. Kramarić,Croatia,77,"ST, LW"
J. Izquierdo,Colombia,77,LW
M. Vecino,Uruguay,77,"CM, CDM"
Sidney Pessinho,Brazil,77,"CDM, CM"
M. Demir,Turkey,77,"ST, CAM"
Yuri,Spain,77,LB
J. Allen,Wales,77,"CM, CDM"
G. Bou,Argentina,77,ST
Rubén Pérez,Spain,77,"CDM, CM"
A. Kokorin,Russia,77,"ST, CAM"
André Almeida,Portugal,77,"RB, CDM"
Sergi Enrich,Spain,77,"ST, CAM"
A. Regattin,Morocco,77,"RM, LM"
N. De Préville,France,77,"ST, LM, RM"
Álvaro,Spain,77,CB
G. Pizarro,Argentina,77,"CDM, CM"
R. Saïss,Morocco,77,CDM
L. Zuffi,Switzerland,77,"CM, CDM, CAM"
M. Dos Santos,Argentina,77,CB
D. Torres,Colombia,77,"CDM, CM, CB"
V. Cuesta,Argentina,77,CB
Dani García,Spain,77,CDM
Formosandrinho,Brazil,77,"ST, CF"
M. Richards,England,77,"CB, RB"
J. Lössl,Denmark,77,GK
S. Okaka,Italy,77,ST
E. Insúa,Argentina,77,LB
D. Da Silva,France,77,CB
B. Dočkal,Czech Republic,77,"CAM, RM, CM"
W. Vainqueur,France,77,"CDM, CM"
R. Rosales,Venezuela,77,RB
V. Stocker,Switzerland,77,"CAM, LM"
Maurício,Brazil,77,CDM
Maicon,Brazil,77,"LM, ST, CAM"
D. Janmaat,Netherlands,77,RB
F. Tabanou,France,77,LB
M. Risse,Germany,77,"RM, RB"
Álvaro Domínguez,Spain,77,"CB, LB"
Bóveda,Spain,77,"RB, CB"
Escudero,Spain,77,LB
E. Schelotto,Italy,77,"RB, RM"
André Pinto,Portugal,77,CB
A. Finnbogason,Iceland,77,ST
Josué,Portugal,77,"RM, LM, CAM"
David López,Spain,77,"CDM, CM, CB"
E. Bičakčić,Bosnia Herzegovina,77,CB
Aleix Vidal,Spain,77,"RB, RM"
Luís Neto,Portugal,77,CB
Z. Feddal,Morocco,77,"CB, LB"
V. Chiricheş,Romania,77,"CB, RB"
E. Vargas,Chile,77,"CF, ST, RM"
Albentosa,Spain,77,CB
Víctor Rodríguez,Spain,77,"CAM, RM, LM"
L. Depoitre,Belgium,77,ST
Aderllan Santos,Brazil,77,CB
F. Pardo,Colombia,77,"RW, LW"
V. Hernández,Colombia,77,CAM
A. Mejía,Colombia,77,CDM
E. Mas,Argentina,77,LB
F. Monetti,Argentina,77,GK
R. Vercoutre,France,77,GK
D. Bonera,Italy,77,CB
E. Moretti,Italy,77,CB
S. Proto,Belgium,77,GK
S. Pienaar,South Africa,77,LM
T. Barnetta,Switzerland,77,"CAM, CM, LW"
C. Ledesma,Italy,77,"CDM, CM"
J. Van Damme,Belgium,77,"CB, LB"
S. Pepe,Italy,77,"RM, LM"
R. Jarstein,Norway,77,GK
S. Ignashevich,Russia,77,CB
M. Dawson,England,77,CB
R. Hilbert,Germany,77,RB
D. Gastaldello,Italy,77,CB
G. Johnson,England,77,"RB, LB"
Y. Jouffre,France,77,RM
G. Lux,Argentina,77,GK
A. Domínguez,Argentina,77,"CAM, CF, CM"
N. Burdisso,Argentina,77,CB
C. Fuchs,Austria,77,LB
L. Britton,England,77,"CM, CDM"
L. Romagnoli,Argentina,77,"CAM, LM, RM"
M. Delgado,Argentina,77,"CAM, CF"
Mikel Rico,Spain,77,CM
S. Ryzhikov,Russia,77,GK
O. Kuzmin,Russia,77,RB
F. Magnanelli,Italy,77,"CDM, CM"
W. Hoolahan,Republic of Ireland,77,"CAM, LM"
J. Drobný,Czech Republic,77,GK
H. Bedimo,Cameroon,77,LB
R. Mavuba,France,77,"CDM, CM"
S. Davis,Northern Ireland,77,"CM, CAM, RM"
R. Sambueza,Argentina,77,"LM, RM, CM"
M. Zárate,Argentina,77,"ST, CF"
Y. Zhirkov,Russia,77,"LB, LM"
A. Talavera,Mexico,77,GK
M. Flamini,France,77,"CDM, CM"
A. Song,Cameroon,77,"CDM, CM"
A. Hunt,Germany,77,CAM
G. İnler,Switzerland,77,CDM
P. Schwegler,Switzerland,77,"CDM, CM"
D. Abraham,Argentina,77,CB
M. Matip,Cameroon,77,CB
V. Behrami,Switzerland,77,"CDM, CM"
D. Padelli,Italy,77,GK
J. Djourou,Switzerland,77,CB
G. Gillet,Belgium,77,"CM, CDM, RB"
J. Orozco,Mexico,77,GK
G. Whelan,Republic of Ireland,77,"CDM, CM"
Y. Kaboul,France,77,CB
C. Davies,England,77,CB
Sergio,Spain,77,GK
L. Refaelov,Israel,77,"RW, CAM, LW"
N. Pareja,Argentina,77,CB
F. Gago,Argentina,77,CM
I. Sosa,Argentina,77,RM
H. Balta,Turkey,77,"CB, LB"
F. Higuaín,Argentina,77,CAM
H. Rodallega,Colombia,77,ST
S. Long,Republic of Ireland,77,"ST, RM"
D. Gibson,Republic of Ireland,77,"CM, CDM"
J. Rodriguez,England,77,LM
L. De Silvestri,Italy,77,"RB, RM"
C. Erkin,Turkey,77,"LB, LM"
J. McArthur,Scotland,77,"CDM, CM"
J. Maidana,Argentina,77,CB
O. Trejo,Argentina,77,"CAM, CM, RM"
L. Cigarini,Italy,77,"CM, CDM"
N. Dyer,England,77,"RM, RW"
Adrián,Spain,77,"ST, RM, LM"
M. Andújar,Argentina,77,GK
Pedro León,Spain,77,"RM, LM"
J. Ďurica,Slovakia,77,CB
Baiano,Brazil,77,RB
K. Kamara,Sierra Leone,77,ST
S. Aigner,Germany,77,"RM, ST"
J. De Guzmán,Netherlands,77,"CAM, CM"
S. Prödl,Austria,77,CB
Fabricio,Spain,77,GK
K. Grosicki,Poland,77,"RW, RM"
S. Sam,Germany,77,"RM, CF, CAM"
M. Biševac,Serbia,77,CB
R. Vormer,Netherlands,77,CM
F. Fazio,Argentina,77,CB
V. Torosidis,Greece,77,"RB, LB"
O. Akhmedov,Uzbekistan,77,"CM, CDM, CAM"
A. Rukavina,Serbia,77,"RB, LB"
S. De Maio,France,77,CB
Beto,Portugal,77,GK
J. Holebas,Greece,77,"LB, LWB"
W. Gargano,Uruguay,77,"CDM, CM"
N. El Zhar,Morocco,77,"RM, CAM, LM"
N. Müller,Germany,77,RM
F. Roncaglia,Argentina,77,"CB, RB"
R. Thomas,France,77,CB
R. Alessandrini,France,77,"RM, LW, LM"
Lora,Spain,77,"RB, RM, LB"
F. Di Santo,Argentina,77,ST
S. de Jong,Netherlands,77,"CAM, ST"
F. Đorđević,Serbia,77,ST
S. Ulreich,Germany,77,GK
G. Cameron,United States,77,"CB, CDM, CM, RB"
D. Moreno,Colombia,77,ST
D. Glushakov,Russia,77,"CDM, CM, CAM"
D. Tarasov,Russia,77,"CDM, CM"
Wanderson,Brazil,77,"ST, LM, RW"
A. Chahechouhe,Morocco,77,"CAM, LM"
Jefferson,Brazil,77,LB
L. Acosta,Argentina,77,"LW, RW"
Douglão,Brazil,77,CB
A. Costa,Argentina,77,CM
M. Valdifiori,Italy,77,"CDM, CM"
Éder,Portugal,77,ST
C. Borges,Costa Rica,77,"CM, CDM"
P. Pekarík,Slovakia,77,RB
Bruno César,Brazil,77,"LM, LB"
C. Pantilimon,Romania,77,GK
M. Baša,Montenegro,77,CB
N. Pejčinović,Serbia,77,"CB, CDM"
S. Okazaki,Japan,77,"ST, CF"
Javi López,Spain,77,RB
D. Pabón,Colombia,77,"ST, CF, CAM"
T. Klose,Switzerland,77,CB
N. Pallois,France,77,CB
M. Dević,Ukraine,77,"ST, CAM"
C. Tătăruşanu,Romania,77,GK
R. Álvarez,Argentina,77,"CAM, CF"
F. Fajr,Morocco,77,"CAM, LM, RM"
L. Castro,Argentina,77,"RM, CM"
L. Pavoletti,Italy,77,ST
G. González,Costa Rica,77,CB
A. Szymanowski,Argentina,77,"LW, LM, RW"
Pedro Santos,Portugal,77,"RM, LM"
L. Vangioni,Argentina,77,LB
F. Armani,Argentina,77,GK
C. N'Doye,Senegal,77,CM
Raphaelito Anjos,Brazil,77,GK
Gazzolisco,Brazil,77,"LB, LWB, LM"
Ronaldo Esler,Brazil,77,"LB, LM"
Maikel Catarino,Brazil,77,"RB, RWB, RM"
Claudio Coíntra,Brazil,77,"CAM, CF"
Louri Beretta,Brazil,77,"ST, CF"
Everticinho,Brazil,77,"RB, RM, CM"
B. Embolo,Switzerland,76,"RM, ST"
G. Donnarumma,Italy,76,GK
M. Rashford,England,76,ST
Bruma,Portugal,76,"LW, RW"
J. Añor,Venezuela,76,"RM, LM, CAM"
T. Bongonda,Belgium,76,"LW, LM, RW"
J. Riedewald,Netherlands,76,"CB, CDM, LB"
Mikel Merino,Spain,76,"CM, CDM"
André Horta,Portugal,76,"CM, CAM"
M. Pjaca,Croatia,76,LW
A. Peñaranda,Venezuela,76,"ST, LM"
A. Januzaj,Belgium,76,"LM, RM, CAM"
Otávio,Brazil,76,"LW, CAM"
M. Stendera,Germany,76,"CAM, CM, CDM"
Nélson Semedo,Portugal,76,RB
M. Bešić,Bosnia Herzegovina,76,CDM
J. Ward-Prowse,England,76,"CM, CAM, RM"
M. Weiser,Germany,76,"RB, RM"
B. Engels,Belgium,76,CB
Camarasa,Spain,76,"CM, CDM"
J. Amavi,France,76,LB
E. Gutiérrez,Mexico,76,CM
H. Lozano,Mexico,76,"LW, RW"
Jorge Meré,Spain,76,CB
Aritz Elustondo,Spain,76,"RB, CB"
Pablo Fornals,Spain,76,"CM, LM, RM"
Dalbert,Brazil,76,"LB, LM"
C. Piccini,Italy,76,"RB, RM"
L. Paredes,Argentina,76,"CDM, CM"
K. Omeruo,Nigeria,76,CB
Pacheco,Spain,76,GK
P. Zieliński,Poland,76,"CM, CAM"
Ricardo Ferreira,Portugal,76,CB
Bruno Fernandes,Portugal,76,"CM, CAM, CF"
L. Dendoncker,Belgium,76,"CDM, CM, CB"
Santi Mina,Spain,76,"RW, ST, LW"
Marcos Lopes,Portugal,76,"RW, CAM"
J. Hendrix,Netherlands,76,"CDM, CM, CB"
A. Mitrović,Serbia,76,ST
G. Gómez,Paraguay,76,CB
S. Milinković-Savić,Serbia,76,"CM, CAM, CDM"
Marc Muniesa,Spain,76,"CB, LB"
B. Hamid,United States,76,GK
C. Wilson,England,76,ST
Jordi Amat,Spain,76,CB
J. Guidetti,Sweden,76,ST
J. Veretout,France,76,"CM, CDM, CAM"
F. Castillo,Colombia,76,"LM, RM"
T. Vilhena,Netherlands,76,"CM, CAM"
K. Frei,Turkey,76,"LM, RM"
Insua,Spain,76,"CB, CDM"
A. Duncan,Ghana,76,CM
R. Guerreiro,Portugal,76,"LB, LM"
N. Tagliafico,Argentina,76,LB
E. Roco,Chile,76,CB
José Sá,Portugal,76,GK
E. Rigoni,Argentina,76,"LM, RM"
Bastos,Angola,76,"CB, CDM"
Carlos Mané,Portugal,76,"RM, LM"
W. Hoedt,Netherlands,76,CB
E. Cerutti,Argentina,76,RM
N. Vukcević,Montenegro,76,CDM
R. Karsdorp,Netherlands,76,RB
M. Henriksen,Norway,76,"CAM, CM"
F. Bardi,Italy,76,GK
K. Babacar,Senegal,76,ST
P. Kasami,Switzerland,76,"CM, CDM, CAM"
F. Lejeune,France,76,CB
Sérgio Oliveira,Portugal,76,CM
L. Castaignos,Netherlands,76,ST
J. Drmić,Switzerland,76,"ST, RM, LM"
M. Uth,Germany,76,"ST, RW, RM"
G. Kondogbia,France,76,"CM, CDM"
J. Locadia,Netherlands,76,"ST, LW"
C. Atsu,Ghana,76,"LW, CM, RW"
M. De Sciglio,Italy,76,"LB, RB"
E. Durm,Germany,76,"LB, RB"
Matheus,Brazil,76,GK
Gabriel,Brazil,76,"CM, CAM, CDM, ST"
E. Forsberg,Sweden,76,LM
T. Letschert,Netherlands,76,CB
A. Hassan,Egypt,76,ST
Anderson Talisca,Brazil,76,"CM, ST, CAM"
S. van Beek,Netherlands,76,CB
S. Pérez,Colombia,76,"CM, CDM"
G. Peruzzi,Argentina,76,RB
Deyverson,Brazil,76,ST
S. Widmer,Switzerland,76,"RM, RB"
Capa,Spain,76,"RB, RM"
B. André,France,76,"CDM, CM, RM"
H. Seferović,Switzerland,76,"ST, LM"
P. Jansson,Sweden,76,CB
B. Stambouli,France,76,"CDM, CM"
Pedro Obiang,Spain,76,"CDM, CM"
H. Vanaken,Belgium,76,"CAM, CM"
V. Eysseric,France,76,"CAM, LM"
V. Qazaishvili,Georgia,76,"CAM, CM"
M. Dijks,Netherlands,76,LB
M. Oikonomou,Greece,76,CB
J. Gómez,Argentina,76,"RB, RM"
O. Romero,Paraguay,76,"RM, CAM"
J. Rodwell,England,76,CM
F. Borini,Italy,76,"RM, LM, ST"
P. Mpoku,DR Congo,76,"LM, CAM"
A. Hernández,Uruguay,76,ST
A. Mehmedi,Switzerland,76,"LM, ST"
S. Aziz,Turkey,76,CB
D. Latza,Germany,76,"CM, CDM"
D. Santon,Italy,76,"RB, LB"
L. Skorupski,Poland,76,GK
Y. Salibur,France,76,"RM, LM"
P. Groß,Germany,76,"CM, CAM"
K. Vogt,Germany,76,CDM
C. Clemens,Germany,76,"RM, LM"
I. Gueye,Senegal,76,"CM, CDM"
F. Đuričić,Serbia,76,"CAM, LW"
Pelé,Portugal,76,"CDM, CM"
A. Mooy,Australia,76,CM
R. Funes Mori,Argentina,76,ST
L. Muriel,Colombia,76,ST
N. Jørgensen,Denmark,76,"ST, LW"
R. Knoche,Germany,76,CB
Diogo Figueiras,Portugal,76,"RB, RM"
Salvador Agra,Portugal,76,"RW, LW"
R. Zozulya,Ukraine,76,ST
A. Ghazal,Egypt,76,"CDM, CB"
Tana,Spain,76,"CAM, LM, RM"
P. Ndiaye,Senegal,76,"CAM, CM"
Fred Aníbão,Brazil,76,GK
M. Kerzhakov,Russia,76,GK
Joselu,Spain,76,ST
K. Sigþórsson,Iceland,76,ST
J. Ward,England,76,"RB, LB"
L. Balogun,Nigeria,76,"CB, RB"
Michel Macedo,Brazil,76,"RB, RWB"
A. McCarthy,England,76,GK
A. Cresswell,England,76,LB
C. Kabasele,Belgium,76,CB
M. Zeegelaar,Netherlands,76,"LB, LM"
P. Souaré,Senegal,76,LB
D. Sakho,Senegal,76,ST
J. Colback,England,76,"CDM, CM"
Laguardia,Spain,76,CB
André,Brazil,76,ST
F. Wiedwald,Germany,76,GK
J. Martin,France,76,"CM, CDM, CAM, LM"
Arribas,Spain,76,CB
Ximo Navarro,Spain,76,"CB, RB, LB"
B. Ketkeophomphone,France,76,"ST, RM"
L. Rupp,Germany,76,"RM, CM"
Ismaily,Brazil,76,LB
R. Brady,Republic of Ireland,76,"LM, LB, LWB"
