short_name,nationality,overall,player_positions
M. Weiser,Germany,78,"RB, RM"
R. Gagliardini,Italy,78,"CM, CDM"
Bruno Fernandes,Portugal,78,"CAM, CF, CM"
Iuri Medeiros,Portugal,78,"RM, LM"
N. Stark,Germany,78,"CB, CDM"
D. Origi,Belgium,78,"ST, LW, RW"
Rúben Semedo,Portugal,78,CB
H. Lozano,Mexico,78,"LW, RW"
F. Cervi,Argentina,78,LM
V. Koziello,France,78,"CM, CDM"
A. Onana,Cameroon,78,GK
Sergi Darder,Spain,78,CM
M. Elyounoussi,Norway,78,"LM, RM, CAM, CM"
T. Vilhena,Netherlands,78,"CM, CAM"
B. Traoré,Burkina Faso,78,"RW, ST"
A. Doucouré,France,78,"CDM, CAM, CM"
A. Ruiz,Argentina,78,"CF, CAM, ST"
T. Bongonda,Belgium,78,"LW, LM, RW"
R. Karsdorp,Netherlands,78,RB
Jorge Meré,Spain,78,CB
V. Rongier,France,78,"CM, CDM"
Yeray,Spain,78,CB
Muniain,Spain,78,"LW, CAM, RW"
G. Pezzella,Argentina,78,CB
Borja Bastón,Spain,78,ST
B. Lecomte,France,78,GK
A. Mandi,Algeria,78,CB
F. Kostić,Serbia,78,LM
K. Wimmer,Austria,78,CB
Carles Gil,Spain,78,"RM, CAM"
Capa,Spain,78,RB
Rafa,Portugal,78,"LM, RM, ST"
Pau López,Spain,78,GK
N. Radoja,Serbia,78,"CM, CDM"
T. Kolodziejczak,France,78,"CB, LB"
V. Aboubakar,Cameroon,78,ST
J. Guidetti,Sweden,78,ST
M. van Ginkel,Netherlands,78,CM
L. Bittencourt,Germany,78,"LM, RM"
P. Kadeřábek,Czech Republic,78,"RWB, RB"
K. Fortounis,Greece,78,"CAM, LM"
M. Sabitzer,Austria,78,"CAM, RM, ST"
B. Davies,Wales,78,"LB, CB, LWB"
D. Heintz,Germany,78,CB
M. Ginter,Germany,78,"CB, RB, CDM"
Paulo Oliveira,Portugal,78,CB
D. Laxalt,Uruguay,78,LM
M. Sportiello,Italy,78,GK
K. Trippier,England,78,"RB, RWB"
Y. M'Vila,France,78,"CDM, CM"
E. Mangala,France,78,CB
K. Casteels,Belgium,78,GK
T. Delaney,Denmark,78,"CM, CDM"
R. Funes Mori,Argentina,78,ST
Rodrigo,Spain,78,"ST, RW, LW"
Danilo,Brazil,78,"RB, LB, CB"
G. Ramírez,Uruguay,78,"CAM, RM, LM"
D. Demme,Germany,78,"CDM, CM"
Pozuelo,Spain,78,"CAM, CM, CDM"
Bigas,Spain,78,CB
D. Zapata,Colombia,78,ST
M. Vecino,Uruguay,78,"CM, CDM"
Rochina,Spain,78,"CAM, LM, RM"
A. N'Diaye,Senegal,78,"CDM, CM, CB"
G. Töre,Turkey,78,"RM, LM"
Fontàs,Spain,78,CB
M. Plattenhardt,Germany,78,LB
C. Tosun,Turkey,78,ST
S. Verdi,Italy,78,"RW, CAM"
K. Mbodj,Senegal,78,CB
S. Rode,Germany,78,"CDM, CM"
L. Teodorczyk,Poland,78,ST
V. Eysseric,France,78,"RW, LW, CAM, LM"
B. Reynet,France,78,GK
E. Sala,Argentina,78,ST
R. Jiménez,Mexico,78,ST
J. Lingard,England,78,"RM, LW, LM, RW"
G. Pizarro,Argentina,78,"CDM, CM"
Tiago Volpi,Brazil,78,GK
J. Izquierdo,Colombia,78,LW
R. Battaglia,Argentina,78,"CM, CDM"
A. Lunev,Russia,78,GK
J. Cork,England,78,"CDM, CM"
O. El Kaddouri,Morocco,78,"CAM, CM"
N. Nkoulou,Cameroon,78,CB
E. Berisha,Albania,78,GK
Souza,Brazil,78,"CDM, CM"
B. Mee,England,78,CB
W. Khazri,Tunisia,78,"LM, CAM, RM"
A. Townsend,England,78,"LM, RM"
Raúl Navas,Spain,78,CB
A. Marchesín,Argentina,78,GK
D. Cheryshev,Russia,78,"LM, LW"
Hernâni,Portugal,78,"RM, LM"
D. Benedetto,Argentina,78,ST
Raúl,Brazil,78,CB
Jony,Spain,78,"LM, RM"
Eliseu,Portugal,78,LB
R. van Persie,Netherlands,78,"ST, CAM"
César Navas,Spain,78,CB
J. Terry,England,78,CB
T. Howard,United States,78,GK
Joaquín,Spain,78,"RM, CAM, ST, LM"
E. Adebayor,Togo,78,ST
J. Toulalan,France,78,"CB, CDM"
S. Ignashevich,Russia,78,CB
M. Borriello,Italy,78,ST
B. Yılmaz,Turkey,78,ST
J. Briand,France,78,"ST, RM"
Sergio García,Spain,78,"ST, RM, LM"
R. Huth,Germany,78,CB
Bruno Alves,Portugal,78,CB
B. Džemaili,Switzerland,78,"CM, CAM"
R. Klavan,Estonia,78,CB
L. López,Argentina,78,ST
M. Barovero,Argentina,78,GK
J. Sosa,Argentina,78,"CM, CAM"
G. Gönül,Turkey,78,RB
O. Wendt,Sweden,78,"LB, LM"
Jesús Navas,Spain,78,RM
Soldado,Spain,78,ST
S. Ryzhikov,Russia,78,GK
J. Sand,Argentina,78,ST
P. Skjelbred,Norway,78,"CDM, CM"
R. Palacio,Argentina,78,ST
Hilton,Brazil,78,CB
Y. Gourcuff,France,78,"CAM, ST"
M. Bradley,United States,78,"CDM, CM"
C. Dempsey,United States,78,"CAM, CF, ST, LM"
T. Vermaelen,Belgium,78,"CB, LB"
J. Valdivia,Chile,78,"CAM, CF"
S. Dann,England,78,CB
J. Farfán,Peru,78,"RM, ST"
I. Afellay,Netherlands,78,"CAM, CM, LM, CDM"
C. Gentner,Germany,78,"CM, CDM, CAM"
F. Quagliarella,Italy,78,ST
R. Montolivo,Italy,78,"CDM, CM"
Javi García,Spain,78,CDM
Llorente,Spain,78,ST
G. Gillet,Belgium,78,"CDM, CM"
N. Lombaerts,Belgium,78,CB
Adriano,Brazil,78,"LB, LM"
F. Gago,Argentina,78,"CDM, CM"
M. Ruben,Argentina,78,ST
I. Abate,Italy,78,RB
S. Bocchetti,Italy,78,CB
Rafinha,Brazil,78,"RB, CB"
K. Vermeer,Netherlands,78,GK
S. Defour,Belgium,78,"CM, LM"
E. Elia,Netherlands,78,"LW, LM"
M. Fernández,Chile,78,"CM, CF"
V. Odjidja-Ofoe,Belgium,78,"CM, CDM, CAM"
A. Ramos,Colombia,78,"ST, RW"
N. Guzmán,Argentina,78,GK
C. Zapata,Colombia,78,CB
Miguel Veloso,Portugal,78,"CDM, CM"
P. Baysse,France,78,"CB, RB"
Granero,Spain,78,"CM, CAM, CDM"
T. Mangani,France,78,CM
M. Layún,Mexico,78,"LB, RB"
Mosquera,Spain,78,"CDM, CM"
Ki Sung Yueng,Korea Republic,78,"CM, CDM"
Guilherme,Russia,78,GK
Luiz Adriano,Brazil,78,ST
M. Suchý,Czech Republic,78,CB
J. Holebas,Greece,78,"LB, LWB"
A. Carroll,England,78,ST
M. Pereira,Uruguay,78,RB
B. Dzsudzsák,Hungary,78,"LM, RM"
T. Deeney,England,78,ST
R. Bobadilla,Paraguay,78,"ST, RM"
F. Bartels,Germany,78,"CF, RM, LM"
S. Langkamp,Germany,78,CB
N. Müller,Germany,78,"RM, LM"
Fernando,Brazil,78,"CDM, CM"
K. Gibbs,England,78,LB
K. Honda,Japan,78,"RW, CAM"
J. Montero,Ecuador,78,"LM, LW"
K. Asamoah,Ghana,78,"LB, LM, CM"
D. Glushakov,Russia,78,"CDM, CM"
A. Dzyuba,Russia,78,ST
P. Mamaev,Russia,78,"RW, CM, LW"
Juanfran,Spain,78,RB
L. Acosta,Argentina,78,"LW, RW"
S. Lulić,Bosnia Herzegovina,78,"CM, LB, LM"
Miguel Lopes,Portugal,78,RB
Y. Bolasie,DR Congo,78,"RM, ST, LM"
Susaeta,Spain,78,"RW, LW"
Victor Sánchez,Spain,78,"RB, CDM, CM, LB"
J. Baumgartlinger,Austria,78,CDM
Rafael,Brazil,78,RB
Etxeita,Spain,78,CB
C. Borges,Costa Rica,78,"CDM, CM, CAM"
H. Badstuber,Germany,78,CB
R. Hamouma,France,78,"RW, LW, CAM"
E. Giaccherini,Italy,78,"LW, CM"
G. Burgstaller,Austria,78,"ST, LW"
C. Austin,England,78,ST
T. Gutiérrez,Colombia,78,ST
E. Pérez,Argentina,78,"CM, CDM"
D. Caligiuri,Italy,78,"RM, LM, RW"
N. Lodeiro,Uruguay,78,"RM, CAM, CF"
M. Höger,Germany,78,"CM, CDM"
C. Aránguiz,Chile,78,"CM, CDM"
André André,Portugal,78,CM
N. Chadli,Belgium,78,"RM, LM, CAM"
Marafona,Portugal,78,GK
Ismaily,Brazil,78,LB
M. Badelj,Croatia,78,"CM, CDM"
David López,Spain,78,"CB, CM, CDM"
Joãozinho,Brazil,78,"LM, LW, RM, RW"
T. Inui,Japan,78,"LM, RM"
L. Castro,Argentina,78,"CM, RM"
A. Samaris,Greece,78,"CDM, CM"
Bruno Peres,Brazil,78,"RM, RB"
A. Szymanowski,Argentina,78,"LM, CM, LW"
Pedro Santos,Portugal,78,"RM, LM"
Morales,Spain,78,"LM, RM"
O. Al Soma,Syria,78,ST
A. Lafont,France,77,GK
L. Hernández,France,77,"CB, LB"
A. Diawara,Guinea,77,"CDM, CM"
P. Schick,Czech Republic,77,ST
Andreas Pereira,Brazil,77,"LM, CM, CAM"
A. Živković,Serbia,77,"RM, LM"
Rúben Neves,Portugal,77,"CDM, CM"
Diogo Jota,Portugal,77,"LW, ST"
P. Kimpembe,France,77,CB
Marcos Llorente,Spain,77,"CDM, CM"
Pablo Fornals,Spain,77,"CAM, CM, CDM, LM"
O. Ndidi,Nigeria,77,"CDM, CM"
N. Redmond,England,77,"LM, RM, ST"
J. Pickford,England,77,GK
S. Azmoun,Iran,77,ST
M. Kranevitter,Argentina,77,"CDM, CM"
A. Halilović,Croatia,77,"CAM, RM, CM"
Wallace,Brazil,77,CB
Sandro,Spain,77,ST
S. Driussi,Argentina,77,"ST, LW"
Vallejo,Spain,77,CB
N. Amiri,Germany,77,"CAM, CM, LM"
L. Pellegrini,Italy,77,CM
Sergi Gómez,Spain,77,CB
L. Paredes,Argentina,77,"CDM, CM"
Vitinho,Brazil,77,"ST, CAM"
A. Januzaj,Belgium,77,"LM, RM, CAM"
A. Baba,Ghana,77,"LB, LM"
Rony Lopes,Portugal,77,RM
R. Zobnin,Russia,77,"CDM, CM, LM"
G. Escalante,Argentina,77,"CDM, CM"
Aritz Elustondo,Spain,77,"RB, CB"
Dalbert,Brazil,77,"LB, LWB, LM"
Juanmi,Spain,77,"ST, CAM, LM"
Jordi Amat,Spain,77,CB
J. Veretout,France,77,"CM, CDM"
H. Maguire,England,77,CB
S. Kapino,Greece,77,GK
J. Lukaku,Belgium,77,LB
T. Partey,Ghana,77,"CDM, CM, RM"
Otávio,Brazil,77,"LM, CAM"
Jonny,Spain,77,"LB, RB"
M. Lemina,Gabon,77,"CM, CDM"
K. Tete,Netherlands,77,RB
W. Hoedt,Netherlands,77,CB
G. Nkoudou,France,77,"LM, RM"
Bruno Varela,Portugal,77,GK
M. Lemos,Uruguay,77,"CB, CDM"
J. Shelvey,England,77,"CM, CDM"
D. Reyes,Mexico,77,CB
G. Imbula,France,77,"CM, CDM"
Luis Alberto,Spain,77,"CAM, LW, LM"
Campaña,Spain,77,"CDM, CAM, CM"
Pedro Obiang,Spain,77,"CDM, CM"
M. Hinteregger,Austria,77,CB
S. Sturaro,Italy,77,"CM, LM"
T. Kongolo,Netherlands,77,"LB, CB"
S. Haller,France,77,ST
J. Córdoba,Colombia,77,ST
J. Quintero,Colombia,77,CAM
S. Widmer,Switzerland,77,"RB, RM"
M. Politano,Italy,77,"LW, RW"
M. Philipp,Germany,77,"CF, ST, LW, RW"
Bastos,Angola,77,CB
Pedro Henrique,Brazil,77,CB
A. Schöpf,Austria,77,"RM, RWB, RW"
Bruno Gaspar,Portugal,77,RB
V. Janssen,Netherlands,77,ST
J. King,Norway,77,"ST, CF, CAM"
S. Cook,England,77,CB
Sergio Álvarez,Spain,77,"CM, CDM"
R. Funes Mori,Argentina,77,CB
F. Sørensen,Denmark,77,"CB, RB"
G. Kondogbia,France,77,"CDM, CM"
Recio,Spain,77,"CDM, CM"
Jesé,Spain,77,"LM, ST"
A. Younes,Germany,77,LW
J. Willems,Netherlands,77,LB
L. Milivojević,Serbia,77,"CDM, CM"
Pacheco,Spain,77,GK
Ricardo Ferreira,Portugal,77,CB
M. Elneny,Egypt,77,"CDM, CM"
Wendell,Brazil,77,LB
H. Saivet,Senegal,77,"CM, CAM, CDM"
Rafael Tolói,Brazil,77,CB
A. Dragović,Austria,77,CB
A. Bertolacci,Italy,77,"CM, CDM"
D. Pröpper,Netherlands,77,CM
M. Braithwaite,Denmark,77,"ST, LM, CAM"
A. Potuk,Turkey,77,"CAM, LM, RM"
A. Gray,England,77,ST
Montoya,Spain,77,"RB, LB"
A. Mooy,Australia,77,"CM, CDM, CAM"
T. Cairney,Scotland,77,"CM, CAM, RM"
B. Stambouli,France,77,"CDM, CB"
S. Bell,Germany,77,CB
F. Pogba,Guinea,77,"CB, LB"
M. Ryan,Australia,77,GK
J. Clasie,Netherlands,77,"CDM, CM"
Bruno,Spain,77,CB
M. Uth,Germany,77,"ST, RW, RM"
N. De Préville,France,77,"ST, LM, CAM"
L. Krejčí,Czech Republic,77,"LW, RW, RM"
J. Geis,Germany,77,"CDM, CM"
S. Arias,Colombia,77,RB
J. Campbell,Costa Rica,77,"RM, LM, CAM"
Jozabed,Spain,77,"CAM, CDM, CM"
J. Hofmann,Germany,77,"RM, LM, CAM, CM"
V. Grifo,Italy,77,LM
D. Rolán,Uruguay,77,"ST, LW"
Badou Ndiaye,Senegal,77,"CAM, CM, CDM"
H. Nordtveit,Norway,77,"CB, CDM, RB"
M. Lang,Switzerland,77,"RB, RM"
C. Kouyaté,Senegal,77,"CDM, CM, CB, RB"
L. Holtby,Germany,77,"CAM, CM"
B. André,France,77,"CDM, CM, LM"
P. Jansson,Sweden,77,CB
A. Abdennour,Tunisia,77,"CB, LB"
J. Gouweleeuw,Netherlands,77,CB
G. Defrel,France,77,"ST, RW"
Álvaro,Spain,77,"CB, RB"
E. Durm,Germany,77,"LB, RB, RM"
R. Steffen,Switzerland,77,"LM, RM, CAM"
D. Torres,Colombia,77,"CDM, CM"
L. Kalinić,Croatia,77,GK
Vitor Hugo,Brazil,77,CB
T. Krul,Netherlands,77,GK
F. Forster,England,77,GK
D. Da Silva,France,77,CB
F. Delph,England,77,CM
Yuri,Spain,77,LB
Rui Fonte,Portugal,77,ST
H. Arter,Republic of Ireland,77,"CM, CDM"
J. Allen,Wales,77,"CM, CAM"
L. Fer,Netherlands,77,"CM, CAM, CDM"
M. Phillips,Scotland,77,"RM, LM"
S. Hanni,Algeria,77,"LM, CAM"
D. Latza,Germany,77,"CM, CDM"
Y. Salibur,France,77,"RM, LM, RW"
Y. Ōsako,Japan,77,"CF, ST, CAM"
André Pinto,Portugal,77,CB
Mexer,Mozambique,77,CB
Timor,Spain,77,"CDM, CM, CB"
N. Blandi,Argentina,77,ST
Cristian Tello,Spain,77,"RM, LM, RW, LW"
A. Carrillo,Peru,77,"RM, LM"
T. Vaclík,Czech Republic,77,GK
Mário Rui,Portugal,77,LB
Luís Hernández,Spain,77,"CB, RB"
Z. Feddal,Morocco,77,"CB, LB"
J. Veltman,Netherlands,77,"RB, CB"
Y. Chará,Colombia,77,"RM, ST, CAM"
R. Weidenfeller,Germany,77,GK
A. Gamberini,Italy,77,CB
K. Källström,Sweden,77,CM
D. Bonera,Italy,77,CB
T. Barnetta,Switzerland,77,"CAM, CDM, CM"
J. Van Damme,Belgium,77,"CB, LB"
A. Boruc,Poland,77,GK
G. McAuley,Northern Ireland,77,CB
Iraizoz,Spain,77,GK
D. Benaglio,Switzerland,77,GK
A. Meier,Germany,77,"ST, CF, CAM"
W. Morgan,Jamaica,77,CB
N. Burdisso,Argentina,77,CB
L. Britton,England,77,"CDM, CM"
R. Martínez,Argentina,77,CM
David García,Spain,77,"CB, RB"
Iván Ramis,Spain,77,CB
J. Pinola,Argentina,77,CB
A. Berezutskiy,Russia,77,CB
K. Huntelaar,Netherlands,77,ST
P. Verhaegh,Netherlands,77,RB
F. Magnanelli,Italy,77,CDM
W. Hoolahan,Republic of Ireland,77,"CAM, LM"
C. Jallet,France,77,RB
S. Davis,Northern Ireland,77,"CM, CAM, CDM"
G. Clichy,France,77,LB
A. Lennon,England,77,RM
M. Zárate,Argentina,77,"ST, CF, CAM, LM"
J. Leca,France,77,GK
G. Hoarau,France,77,ST
A. Song,Cameroon,77,"CDM, CM"
M. Debuchy,France,77,RB
G. İnler,Switzerland,77,CDM
C. Candero,Chile,77,GK
A. Veznera,Chile,77,"LB, LM"
T. Lagardo,Chile,77,"LB, LM"
C. Ruvios,Chile,77,"CAM, CF"
H. Briceldo,Chile,77,"ST, CF"
M. Gamonales,Chile,77,"RB, RM, CM"
L. Dalsaro,Chile,77,"CDM, CM"
P. Hidalgado,Chile,77,"ST, CF"
J. Ménez,France,77,"ST, LW"
V. Behrami,Switzerland,77,"CDM, CM"
C. Davies,England,77,CB
Sergio,Spain,77,GK
Charles,Brazil,77,ST
C. Théréau,France,77,"LW, ST"
I. Khune,South Africa,77,GK
B. Jones,Australia,77,GK
F. Higuaín,Argentina,77,"CAM, CF"
Ari,Brazil,77,"ST, RW"
A. Masiello,Italy,77,"CB, RB"
S. Sinclair,England,77,LM
L. Cattermole,England,77,"CDM, CM"
Fábio Coentrão,Portugal,77,"LB, LM"
J. Maidana,Argentina,77,CB
L. Schøne,Denmark,77,"CM, CDM"
P. Hetemaj,Finland,77,"CM, LM"
Castán,Brazil,77,CB
Javi Varas,Spain,77,GK
M. Andreolli,Italy,77,CB
O. Trejo,Argentina,77,"CAM, CM, ST"
M. Andújar,Argentina,77,GK
F. Caicedo,Ecuador,77,ST
J. Ďurica,Slovakia,77,CB
B. Ruíz,Costa Rica,77,"LM, ST, CAM, CF"
Vieirinha,Portugal,77,"RM, RB"
J. De Guzmán,Netherlands,77,"CAM, CM"
S. Okaka,Italy,77,ST
R. Vormer,Netherlands,77,"CM, RM"
L. Rémy,France,77,ST
C. Kaboré,Burkina Faso,77,"CDM, CM"
Luisinho,Portugal,77,"LB, LM"
M. Hasebe,Japan,77,"CDM, CM, CB, RB"
B. Dočkal,Czech Republic,77,"CAM, CM"
A. Rukavina,Serbia,77,"RB, LB, RM"
M. Cáceres,Uruguay,77,"CB, RB"
C. Sánchez,Colombia,77,"CDM, CM, CB"
R. Rosales,Venezuela,77,"RB, RWB, RM"
M. Gradel,Ivory Coast,77,"CAM, LM"
M. Albrighton,England,77,LM
A. Chedjou,Cameroon,77,CB
M. Sissoko,France,77,"RM, CAM"
N. Subotić,Serbia,77,CB
E. Choupo-Moting,Cameroon,77,"LM, ST"
S. Terodde,Germany,77,ST
F. Roncaglia,Argentina,77,"CB, RB, LB"
M. Carcela-González,Morocco,77,"RM, LM"
Y. Sankharé,Senegal,77,CM
R. Alessandrini,France,77,"RM, LM"
B. Moukandjo,Cameroon,77,"ST, RM"
Yoel,Spain,77,GK
I. Popov,Bulgaria,77,"CAM, LM"
E. Hernández,Mexico,77,RM
C. Stuani,Uruguay,77,"ST, RM"
I. Radovanović,Serbia,77,"CDM, CM"
O. Kıvrak,Turkey,77,GK
M. Diouf,Senegal,77,"ST, RM, RWB"
Rafael Carioca,Brazil,77,"CM, CDM"
D. Janmaat,Netherlands,77,"RB, RWB"
M. Valdifiori,Italy,77,"CDM, CM"
M. Risse,Germany,77,"RM, RB"
B. Oczipka,Germany,77,"LB, LWB, LM"
M. Ekici,Turkey,77,"CAM, CM, CDM"
T. Arslan,Turkey,77,"CM, CDM, CAM"
O. Alonso,Cuba,77,"CDM, CM"
T. Rincón,Venezuela,77,"CM, CDM"
Bruno César,Brazil,77,"LM, CAM, LB, CM"
L. Sané,Senegal,77,"CB, CDM"
J. Aquino,Mexico,77,LM
A. Nyom,Cameroon,77,"LB, RB"
N. Pejčinović,Serbia,77,"CB, RB"
Gil,Brazil,77,CB
S. Okazaki,Japan,77,"CF, ST"
D. Pabón,Colombia,77,"LW, ST, CAM, RW"
J. Toornstra,Netherlands,77,"CAM, RW"
Sergio León,Spain,77,ST
Wilson Eduardo,Portugal,77,"LM, ST, RM"
Juan Jesus,Brazil,77,"CB, LB"
C. Tătăruşanu,Romania,77,GK
Luís Neto,Portugal,77,CB
Marcelo,Brazil,77,CB
S. Gentiletti,Argentina,77,CB
C. Sánchez,Uruguay,77,"CM, CAM, RM"
L. Pavoletti,Italy,77,ST
V. Chiricheş,Romania,77,CB
Marçal,Brazil,77,LB
P. De Blasis,Argentina,77,"LM, RM, ST"
O. Duarte,Costa Rica,77,"CB, CDM"
F. Armani,Argentina,77,GK
P. Pérez,Argentina,77,CM
S. Torrico,Argentina,77,GK
M. Marega,Mali,77,"ST, RM, LM"
Raphaelito Anjos,Brazil,77,GK
Gazzolisco,Brazil,77,"LB, LM"
Ronaldo Esler,Brazil,77,"LB, LM"
Claudio Coíntra,Brazil,77,"CAM, CF"
Louri Beretta,Brazil,77,"ST, CF"
Everticinho,Brazil,77,"RB, RM, CM"
Sidney Pessinho,Brazil,77,"CDM, CM"
Formosandrinho,Brazil,77,"ST, CF"
D. Boyko,Ukraine,77,GK
M. de Ligt,Netherlands,76,CB
B. Embolo,Switzerland,76,"ST, RW"
I. Diop,France,76,CB
J. Añor,Venezuela,76,"RM, CAM"
G. Simeone,Argentina,76,"ST, RM"
B. Henrichs,Germany,76,"RB, LB"
M. Pjaca,Croatia,76,LW
L. Bailey,Jamaica,76,"LM, RM"
Renato Sanches,Portugal,76,CM
F. Kessié,Ivory Coast,76,"CM, CDM"
M. Rog,Croatia,76,"CAM, CM"
M. Stendera,Germany,76,"CAM, CM, CDM"
Gabriel,Brazil,76,"ST, RW"
M. Caldara,Italy,76,CB
M. Pašalić,Croatia,76,"CM, CDM"
J. Jankto,Czech Republic,76,"CM, LM"
Carlos Soler,Spain,76,"CM, CAM, RM"
C. Musonda,Belgium,76,"RM, LM"
L. Öztunali,Germany,76,RM
T. Jedvaj,Croatia,76,"CB, RB"
Camarasa,Spain,76,"CAM, CM, RM"
E. Gutiérrez,Mexico,76,CM
D. van de Beek,Netherlands,76,"CM, CDM"
A. Golovin,Russia,76,"CM, CDM, LM"
Daniel Podence,Portugal,76,"CF, RM, ST"
Palhinha,Portugal,76,"CDM, CM"
J. Gnagnon,Ivory Coast,76,CB
Raphinha,Brazil,76,LM
Aarón Martín,Spain,76,LB
L. Andersen,Denmark,76,"CAM, LM, RM"
L. Ocampos,Argentina,76,"LW, RM"
Y. Poulsen,Denmark,76,ST
Santi Mina,Spain,76,"RW, ST, LW, RM"
Ricardo Horta,Portugal,76,"LM, RM"
Hélder Costa,Portugal,76,"RW, RM"
S. Mounié,Benin,76,ST
Thiago Maia,Brazil,76,CDM
B. Ramselaar,Netherlands,76,"CAM, CM"
Gil Dias,Portugal,76,"RM, LM"
G. Konan,Ivory Coast,76,LB
Marc Muniesa,Spain,76,"CB, LB"
M. Bešić,Bosnia Herzegovina,76,"CDM, CM"
C. Piccini,Italy,76,RB
L. Spinazzola,Italy,76,"LM, LB"
S. Berahino,England,76,ST
Y. Benzia,Algeria,76,"CAM, ST, RW"
A. Duncan,Ghana,76,CM
C. Mbemba,DR Congo,76,CB
Manquillo,Spain,76,"RB, LB"
José Sá,Portugal,76,GK
E. Balanta,Colombia,76,CB
Carlos Mané,Portugal,76,"RM, LM"
V. García,Venezuela,76,RB
J. Gómez,Argentina,76,"RB, RM"
Mariano,Dominican Republic,76,ST
Otávio,Brazil,76,"CDM, CM"
Fábio Martins,Portugal,76,"LM, RM"
I. Ordets,Ukraine,76,CB
M. Coco,France,76,"LM, LW, RM"
G. Pereiro,Uruguay,76,"CAM, RW, LW"
F. Krovinović,Croatia,76,"CAM, CM"
K. Babacar,Senegal,76,ST
D. Praet,Belgium,76,"CAM, CM, RM"
A. Musa,Nigeria,76,"ST, LM"
Javi Espinosa,Spain,76,"CAM, RM, CM"
J. Roussillon,France,76,LB
Y. Ayoub,Morocco,76,"CM, CAM, CDM"
J. Locadia,Netherlands,76,"ST, LW"
S. Meïté,France,76,"CDM, CM"
S. Denswil,Netherlands,76,CB
Jairo,Spain,76,"LM, RM"
M. De Sciglio,Italy,76,"LB, RB"
Matheus,Brazil,76,GK
Omar Mascarell,Spain,76,"CDM, CM"
D. Kohr,Germany,76,"CDM, CM"
N. Castillo,Chile,76,ST
Y. Sabaly,France,76,RB
F. Mussis,Argentina,76,"CDM, CM"
F. Cartabia,Argentina,76,"RM, LM"
Diego Rico,Spain,76,"LB, LWB"
Y. Mutō,Japan,76,ST
A. Souquet,France,76,"RB, CB"
D. Ings,England,76,ST
N. Mendy,France,76,"CDM, CM"
F. Viviani,Italy,76,"CM, CDM"
Portu,Spain,76,"ST, CM, RM"
J. Boëtius,Netherlands,76,"LW, RW"
J. Martínez,Venezuela,76,ST
C. Jullien,France,76,CB
Emerson,Italy,76,"LWB, LB"
L. Marković,Serbia,76,"RM, CF"
Josué Sá,Portugal,76,CB
S. Cristóforo,Uruguay,76,"CDM, CM"
O. Tufan,Turkey,76,"CDM, CM"
L. Skorupski,Poland,76,GK
M. Le Marchand,France,76,CB
M. Destro,Italy,76,ST
F. Bardi,Italy,76,GK
A. Delort,France,76,ST
J. Ayew,Ghana,76,"ST, LM, RM"
Samu Saiz,Spain,76,CAM
A. Letellier,France,76,GK
R. Brady,Republic of Ireland,76,"LM, LB"
A. Knockaert,France,76,"RM, LM"
B. van Leer,Netherlands,76,GK
Alberto Moreno,Spain,76,LB
J. Damm,Mexico,76,"RM, RWB"
Roger,Spain,76,ST
M. Dabbur,Israel,76,"ST, CAM, LW"
S. Larsson,Sweden,76,LW
R. Ghezzal,Algeria,76,"RW, RM"
L. Diony,France,76,ST
F. Ferreyra,Argentina,76,ST
F. Fabra,Colombia,76,LB
R. Rey,Argentina,76,GK
G. Peruzzi,Argentina,76,RB
Diego Carlos,Brazil,76,CB
O. Romero,Paraguay,76,"RM, CAM, LM"
M. Jojić,Serbia,76,"CM, RM, CDM"
K. Toko-Ekambi,Cameroon,76,"ST, LW, LM"
C. Zambrano,Peru,76,CB
D. Santon,Italy,76,"LB, RB"
P. Groß,Germany,76,"CM, CAM, LM"
S. Padt,Netherlands,76,GK
Laguardia,Spain,76,CB
F. Wiedwald,Germany,76,GK
J. Iturbe,Paraguay,76,RW
Sebá,Brazil,76,"LM, RM"
S. Berghuis,Netherlands,76,"RW, LW"
Serantes,Spain,76,GK
J. Korb,Germany,76,RB
T. Strobl,Germany,76,"CDM, CB"
R. Saïss,Morocco,76,"CDM, CM, CB"
Guilherme,Brazil,76,CDM
R. Berić,Slovenia,76,ST
Y. Lodygin,Russia,76,GK
P. Tau,South Africa,76,"RW, CAM"
M. Kerzhakov,Russia,76,GK
J. Tomkins,England,76,"CB, RB"
S. Vokes,Wales,76,ST
M. Yanga-M'Biwa,France,76,CB
C. Clark,Republic of Ireland,76,CB
L. Koné,Ivory Coast,76,CB
P. Gulácsi,Hungary,76,GK
F. Borini,Italy,76,"RM, LM, ST"
B. Espinosa,Colombia,76,CB
A. Paloschi,Italy,76,ST
A. Mehmedi,Switzerland,76,"ST, LM, RM"
Michel Macedo,Brazil,76,RB
A. Cresswell,England,76,"LB, LWB"
L. de Jong,Netherlands,76,ST
T. Jantschke,Germany,76,"RB, CB"
K. Théophile-Catherine,France,76,"CB, RB"
M. Lestienne,Belgium,76,"LW, ST"
Carlos Eduardo,Brazil,76,"CF, CAM"
André Almeida,Portugal,76,"RB, LB"
A. Regattin,Morocco,76,"LM, RM"
I. Fetfatzidis,Greece,76,"CAM, RM, CF"
J. Martin,France,76,"CM, CDM, LM"
P. Djilobodji,Senegal,76,CB
C. Ortíz,Paraguay,76,"CDM, CM"
