short_name,nationality,overall,player_positions
J. Kucka,Slovakia,79,"CM, CDM"
J. Guðmundsson,Iceland,79,"RM, LM"
F. Orellana,Chile,79,"CAM, RM, LM"
H. Badstuber,Germany,79,"CB, CDM"
Escudero,Spain,79,"LB, LM, LWB"
R. Pereyra,Argentina,79,"LM, CAM, CM"
Jaume Costa,Spain,79,"LB, LWB"
G. Burgstaller,Austria,79,"ST, LW"
André Almeida,Portugal,79,RB
Borja García,Spain,79,"LM, CM"
A. Mooy,Australia,79,"CM, CDM, CAM"
Sergio León,Spain,79,"ST, RM"
Lucas Pérez,Spain,79,"ST, RM"
Ibai Gómez,Spain,79,"RM, LM"
Y. Konoplyanka,Ukraine,79,"LW, LM, ST"
Ismaily,Brazil,79,LB
David López,Spain,79,CB
Roque Mesa,Spain,79,"CDM, CM"
G. Pizarro,Argentina,79,CDM
J. Hector,Germany,79,"LB, CDM"
F. Armani,Argentina,79,GK
D. Benedetto,Argentina,79,ST
Granell,Spain,79,CM
Maikel Catarino,Brazil,79,"RB, LM"
Antônio Chiamuloira,Brazil,79,"CB, LB"
Melvin Parrela,Brazil,79,"CDM, CM"
Gabri Prestão,Brazil,79,GK
Luimo Boas Santos,Brazil,79,ST
T. Alexander-Arnold,England,78,RB
H. Aouar,France,78,"CM, LW, CAM"
Dani Ceballos,Spain,78,"CM, LM, CDM, CAM"
M. Akanji,Switzerland,78,CB
F. Kessié,Ivory Coast,78,CM
T. Ndombele,France,78,"CM, CDM"
B. Cristante,Italy,78,"CM, CAM"
A. Živković,Serbia,78,"LW, CM"
Pablo Maffeo,Spain,78,"RWB, RM"
Diogo Jota,Portugal,78,"LW, ST"
Vallejo,Spain,78,CB
A. Diallo,France,78,"CB, LB"
F. de Jong,Netherlands,78,"CM, CDM, CB"
W. Cyprien,France,78,"CM, CDM"
W. Barrios,Colombia,78,"CDM, CM"
A. Saint-Maximin,France,78,"RW, LW, LM, RM"
G. Simeone,Argentina,78,ST
G. Escalante,Argentina,78,"CDM, CM"
Y. Mina,Colombia,78,CB
G. Conti,Argentina,78,CB
L. Torreira,Uruguay,78,"CM, CDM"
N. Amiri,Germany,78,"CAM, CM"
A. Onana,Cameroon,78,GK
F. Krovinović,Croatia,78,"CAM, CM"
A. Harit,Morocco,78,"RW, CM, LW"
E. Bardhi,FYR Macedonia,78,"CM, CAM, LM"
K. Zouma,France,78,CB
A. Januzaj,Belgium,78,"RW, RM, LW"
Andreas Pereira,Brazil,78,"RM, CDM, LM"
Otávio,Brazil,78,"RM, CAM, LM"
P. Sisto,Denmark,78,"LW, LM"
L. Dendoncker,Belgium,78,"CB, CDM, CM"
N. Stark,Germany,78,"CB, CDM"
S. Lobotka,Slovakia,78,"CM, CDM"
E. Ünal,Turkey,78,ST
V. Rongier,France,78,"CAM, CDM, CM"
Daniel Podence,Portugal,78,"LM, RM, CAM"
L. Pellegrini,Italy,78,CM
S. Ascacíbar,Argentina,78,CDM
Rúben Dias,Portugal,78,CB
O. Özyakup,Turkey,78,"CM, CDM, CAM"
L. Digne,France,78,LB
J. Veretout,France,78,"CM, CDM"
J. Roussillon,France,78,"LB, LWB, LM"
Fernando,Brazil,78,"CDM, CM"
J. Lascelles,England,78,CB
S. Haller,France,78,ST
M. Arnold,Germany,78,"CM, CDM, CAM"
M. Weiser,Germany,78,"RB, RM"
Matheus,Brazil,78,GK
Óliver Torres,Spain,78,CM
R. Guerreiro,Portugal,78,"LB, LM, CM"
D. Berardi,Italy,78,"RW, ST"
Pere Pons,Spain,78,CM
M. Lemina,Gabon,78,"CM, CDM"
K. Tete,Netherlands,78,RB
Bastos,Angola,78,CB
M. Nakamba,Zimbabwe,78,"CDM, CM"
Loren,Spain,78,"ST, RM"
Cláudio Ramos,Portugal,78,GK
M. De Sciglio,Italy,78,"RB, LB"
M. Elneny,Egypt,78,"CDM, CM"
R. Gagliardini,Italy,78,"CDM, CM"
A. Selikhov,Russia,78,GK
Wendell,Brazil,78,LB
G. Martínez,Argentina,78,"CAM, LM, RM"
T. Koubek,Czech Republic,78,GK
C. Piccini,Italy,78,RB
S. Arias,Colombia,78,RB
P. Max,Germany,78,"LB, LWB"
J. Mojica,Colombia,78,"LWB, LM, LB"
E. Rigoni,Argentina,78,"RM, LM, RW"
N. Maksimović,Serbia,78,CB
A. Jahanbakhsh,Iran,78,RM
M. Sportiello,Italy,78,GK
Capa,Spain,78,RB
Paulinho,Portugal,78,ST
Diego Carlos,Brazil,78,CB
João Novais,Portugal,78,"CAM, RM, LM, CM"
K. Papadopoulos,Greece,78,CB
J. King,Norway,78,"CF, ST, CAM"
Rafael Tolói,Brazil,78,CB
J. Shelvey,England,78,"CM, CDM"
C. Kabasele,Belgium,78,CB
C. Wood,New Zealand,78,ST
M. Plattenhardt,Germany,78,"LB, LM"
N. Gudelj,Serbia,78,"CDM, CM"
C. Wilson,England,78,ST
F. Lejeune,France,78,CB
Oriol Romeu,Spain,78,"CDM, CM"
H. Vanaken,Belgium,78,CAM
N. Schulz,Germany,78,"LWB, LM, LB"
C. Schindler,Germany,78,CB
R. Saponara,Italy,78,CAM
B. Reynet,France,78,GK
Tiago Volpi,Brazil,78,GK
J. Quintero,Colombia,78,CAM
Paulo Oliveira,Portugal,78,CB
Ricardo Esgaio,Portugal,78,"RM, RB"
D. Laxalt,Uruguay,78,LM
David Soria,Spain,78,GK
A. Marušić,Montenegro,78,"RM, RB, LB"
C. Grenier,France,78,"CAM, CM"
V. Babacan,Turkey,78,GK
G. Krychowiak,Poland,78,"CDM, CM"
B. Stambouli,France,78,"CB, CDM"
K. Mbodji,Senegal,78,CB
A. Trebel,France,78,"CM, CDM"
T. Vaclík,Czech Republic,78,GK
Mário Rui,Portugal,78,LB
R. Jiménez,Mexico,78,ST
N. Füllkrug,Germany,78,ST
J. Hofmann,Germany,78,"CAM, RM, LM"
M. Halstenberg,Germany,78,LB
F. Ferreyra,Argentina,78,ST
C. Izquierdoz,Argentina,78,CB
D. Zapata,Colombia,78,ST
M. Meza,Argentina,78,"CAM, LM, RM"
R. van Persie,Netherlands,78,"ST, CAM"
Danny,Portugal,78,"CAM, LW, CM"
P. Jagielka,England,78,CB
Rubén Castro,Spain,78,ST
A. Hutchinson,Canada,78,"CDM, CM"
M. Vorm,Netherlands,78,GK
L. Ponzio,Argentina,78,CDM
L. López,Argentina,78,ST
M. Barovero,Argentina,78,GK
A. Pyatov,Ukraine,78,GK
C. Tévez,Argentina,78,"CAM, ST"
F. Belluschi,Argentina,78,"CAM, CM"
A. Turan,Turkey,78,"CM, RM, LM"
Negredo,Spain,78,ST
Javi Fuego,Spain,78,"CDM, CM"
Soldado,Spain,78,ST
L. Podolski,Germany,78,"CAM, ST"
J. Hart,England,78,GK
J. Sand,Argentina,78,ST
Hilton,Brazil,78,CB
B. Costil,France,78,GK
M. Debuchy,France,78,RB
C. Gentner,Germany,78,"CM, CDM, CAM, RM"
Jurado,Spain,78,"RM, CAM, LM"
R. Montolivo,Italy,78,"CDM, CM"
Javi García,Spain,78,"CDM, CM, CB"
K. El Ahmadi,Morocco,78,"CDM, CM"
L. Baines,England,78,"LB, LWB"
Sergio,Spain,78,GK
Adriano,Brazil,78,"LB, RB"
G. Pellè,Italy,78,ST
I. Khune,South Africa,78,GK
N. Pareja,Argentina,78,CB
F. Gago,Argentina,78,"CM, CDM"
G. Castro,Germany,78,"CM, CDM"
D. Basta,Serbia,78,"RB, RM"
I. Abate,Italy,78,RB
J. Evans,Northern Ireland,78,CB
José Fonte,Portugal,78,CB
E. Elia,Netherlands,78,"LM, LW"
K. Mirallas,Belgium,78,"LM, LW, ST"
Manu García,Spain,78,"CDM, CM"
Coke,Spain,78,"RB, RM"
N. Moisander,Finland,78,CB
V. Moses,Nigeria,78,"RW, RWB"
C. Ansaldi,Argentina,78,"LB, LM"
Z. Junuzović,Austria,78,"CM, CAM, LM"
J. Tomkins,England,78,CB
D. Ospina,Colombia,78,GK
M. Berg,Sweden,78,"ST, CF"
C. Zapata,Colombia,78,CB
Granero,Spain,78,"CM, LM"
M. Layún,Mexico,78,"RB, LB, RM, LM"
J. Lens,Netherlands,78,"RM, RW"
L. Rémy,France,78,"ST, LM"
D. Da Silva,France,78,CB
Hernanes,Brazil,78,"CM, CDM, CAM"
Guilherme,Russia,78,GK
Luiz Adriano,Brazil,78,ST
M. Cáceres,Uruguay,78,"CB, RB"
N. Amrabat,Morocco,78,"LM, ST, RM"
K. Mitroglou,Greece,78,ST
N. Subotić,Serbia,78,CB
A. Ogbonna,Italy,78,CB
S. Wagner,Germany,78,ST
M. Carcela-González,Morocco,78,"RM, LM, CAM"
L. Pratto,Argentina,78,ST
R. Alessandrini,France,78,"RM, LM, RW, CAM"
E. Hernández,Mexico,78,RM
M. Fabián,Mexico,78,"CAM, RM, LM"
K. Honda,Japan,78,"RM, CAM"
A. Dzyuba,Russia,78,ST
Jefferson,Brazil,78,LB
J. McCarthy,Republic of Ireland,78,"CDM, CM"
S. Lulić,Bosnia Herzegovina,78,"LM, LB, CM"
Miguel Lopes,Portugal,78,RB
Daniel Carriço,Portugal,78,"CB, CDM"
E. Berisha,Albania,78,GK
Iturraspe,Spain,78,"CM, CDM"
J. Baumgartlinger,Austria,78,CDM
L. de Jong,Netherlands,78,ST
Elkeson,Brazil,78,"ST, CAM"
A. Schürrle,Germany,78,"LM, ST"
Herrerín,Spain,78,GK
R. Soriano,Italy,78,"LM, CM, CAM"
R. Cabella,France,78,"CAM, LW"
W. Khazri,Tunisia,78,"CF, ST, LM"
Adrián,Spain,78,GK
A. Townsend,England,78,"RM, LM, ST"
A. Finnbogason,Iceland,78,ST
G. Moreno,Colombia,78,"CAM, CM, ST"
E. Pérez,Argentina,78,"CM, CDM"
B. Natcho,Israel,78,"CM, CDM"
M. Lowton,England,78,RB
P. Hernández,Chile,78,"CM, CAM, CDM"
Arbilla,Spain,78,"CB, RB, LB"
N. Chadli,Belgium,78,"LM, RM, CAM"
Juan Jesus,Brazil,78,"CB, LB"
V. Darida,Czech Republic,78,"CM, CAM, CDM"
C. Tătăruşanu,Romania,78,GK
V. Germain,France,78,ST
A. Carrillo,Peru,78,"RM, RW"
S. García,Uruguay,78,ST
F. Fajr,Morocco,78,"CM, CDM, RM, LM"
Marcelo,Brazil,78,CB
L. Castro,Argentina,78,"CM, RM"
L. Pavoletti,Italy,78,ST
V. Chiricheş,Romania,78,CB
D. Garmash,Ukraine,78,"CM, CAM, LM"
H. Sakai,Japan,78,RB
Garry Rodrigues,Cape Verde,78,"LM, RM, LW"
A. Szymanowski,Argentina,78,"LM, CM, LW"
I. Slimani,Algeria,78,ST
Petros,Brazil,78,"CM, CDM"
O. Al Soma,Syria,78,ST
M. Díaz,Argentina,78,GK
Ronaldo Esler,Brazil,78,"LB, LM"
Claudio Coíntra,Brazil,78,"CAM, CF"
Everticinho,Brazil,78,"RB, RW, CM"
Sidney Pessinho,Brazil,78,"CDM, CM"
Vinícius Júnior,Brazil,77,"LW, RW"
A. Lafont,France,77,GK
P. Cutrone,Italy,77,ST
J. Gomez,England,77,"CB, RB"
D. Calabria,Italy,77,RB
A. Diawara,Guinea,77,"CM, CDM"
A. Ndiaye Diedhiou,Senegal,77,"LM, ST"
P. Schick,Czech Republic,77,"ST, CF, RW"
C. Ünder,Turkey,77,"RW, LW"
N. Mukiele,France,77,"CB, RB, RWB"
D. Zakaria,Switzerland,77,"CM, CDM"
F. Chiesa,Italy,77,"RW, CF"
R. Loftus-Cheek,England,77,"CM, LM"
E. Gutiérrez,Mexico,77,CM
S. Bergwijn,Netherlands,77,"LW, RW"
F. Mendy,France,77,LB
André Silva,Portugal,77,ST
J. Gnagnon,France,77,CB
Richarlison,Brazil,77,"LM, LW"
Aarón Martín,Spain,77,LB
Rubén Blanco,Spain,77,GK
L. Dubois,France,77,"RB, LB"
N. Elvedi,Switzerland,77,"CB, RB, LB"
M. Eggestein,Germany,77,"CM, CAM, CDM"
T. Kehrer,Germany,77,"CB, RB, LB"
W. Anton,Germany,77,"CB, CDM"
A. Barák,Czech Republic,77,"CM, CAM"
M. Niang,Senegal,77,"LW, ST"
O. Yokuşlu,Turkey,77,"CDM, CB"
W. Hughes,England,77,"CM, CAM"
J. Lukaku,Belgium,77,"LM, LB"
D. Selke,Germany,77,ST
Rúben Vezo,Portugal,77,"CB, RB"
J. Calleri,Argentina,77,ST
Munir,Spain,77,"ST, RW"
Jorge Meré,Spain,77,CB
M. Wolf,Germany,77,"RM, CM, RWB, LM"
V. Koziello,France,77,"CM, CDM"
Álex Remiro,Spain,77,GK
Yeray,Spain,77,CB
G. Dzhikiya,Russia,77,CB
S. Nakajima,Japan,77,"LW, ST"
Bruno Viana,Brazil,77,CB
D. Reyes,Mexico,77,CB
Sergi Gómez,Spain,77,CB
J. Ward-Prowse,England,77,"RM, CM"
L. Ocampos,Argentina,77,"LM, LW"
L. Trossard,Belgium,77,"LM, CAM"
V. Lazaro,Austria,77,"RM, CAM, RB, LM"
M. Benassi,Italy,77,CM
José Sá,Portugal,77,GK
L. Augustinsson,Sweden,77,LB
J. Hendrix,Netherlands,77,"CDM, CM"
N. Castillo,Chile,77,ST
D. Origi,Belgium,77,"ST, LW, RM"
E. Pulgar,Chile,77,"CDM, CM"
A. Miranchuk,Russia,77,"CAM, ST"
J. Correa,Argentina,77,"LM, ST, CAM"
J. Amavi,France,77,LB
A. Schöpf,Austria,77,"RM, RWB, RW, CM"
Joan Jordán,Spain,77,"CM, CDM, CAM, RM"
N. Radoja,Serbia,77,"CM, CDM"
G. Pereiro,Uruguay,77,"CAM, RW, LW"
L. Dunk,England,77,CB
T. Vilhena,Netherlands,77,"CM, CAM"
D. Heintz,Germany,77,CB
D. Kohr,Germany,77,"CDM, CM"
B. Bourigeaud,France,77,"RM, CM, LM"
R. Aguilar,France,77,"RWB, RB"
F. Andone,Romania,77,ST
S. Duffy,Republic of Ireland,77,CB
Juanmi,Spain,77,"LW, ST, CAM"
R. Inglese,Italy,77,ST
Pedro Obiang,Spain,77,"CDM, CM"
Pedro Mendes,Portugal,77,CB
M. Hinteregger,Austria,77,CB
L. Spinazzola,Italy,77,"LM, LB"
Y. Poulsen,Denmark,77,ST
Y. Bounou,Morocco,77,GK
S. Boufal,Morocco,77,"LW, RW, CAM"
Y. Sabaly,Senegal,77,"RB, LB"
N. Vukčević,Montenegro,77,"CDM, CM"
D. Kuzyaev,Russia,77,"CM, CDM, RM"
K. Lasagna,Italy,77,ST
Sidcley,Brazil,77,LB
Trezeguet,Egypt,77,"LM, CAM, RM"
E. Akbaba,Turkey,77,"CAM, CM, CDM"
G. Shibasaki,Japan,77,"CAM, CDM, ST"
M. Jørgensen,Denmark,77,CB
E. Mangala,France,77,CB
S. Padt,Netherlands,77,GK
A. Souquet,France,77,"RB, CB"
M. Gabbiadini,Italy,77,ST
L. Tonelli,Italy,77,CB
B. Sarr,France,77,"RB, RM"
Alberto Moreno,Spain,77,LB
F. Kostić,Serbia,77,"LM, RM"
V. Grifo,Italy,77,"LM, CM"
M. Dúbravka,Slovakia,77,GK
L. Kalinić,Croatia,77,GK
W. Weghorst,Netherlands,77,ST
P. Lees-Melou,France,77,"CM, RM, LM"
M. Lang,Switzerland,77,"RB, RM"
A. N'Diaye,Senegal,77,"CDM, CM"
A. McCarthy,England,77,GK
P. Groß,Germany,77,"CAM, CM"
L. Chichizola,Argentina,77,GK
Juanpe,Spain,77,CB
D. Pröpper,Netherlands,77,CM
J. Ayew,Ghana,77,"ST, LM"
R. Funes Mori,Argentina,77,ST
R. Funes Mori,Argentina,77,CB
N. Jørgensen,Denmark,77,ST
S. Rode,Germany,77,"CDM, CM"
Bruno,Spain,77,CB
Cédric,Portugal,77,"RB, RWB"
P. Ntep,Cameroon,77,"LM, LW, ST"
R. Brady,Republic of Ireland,77,"LM, LB"
A. Schwolow,Germany,77,GK
Pozuelo,Spain,77,"CAM, CM"
E. Sala,Argentina,77,ST
Djaniny,Cape Verde,77,"ST, RW"
Roger,Spain,77,ST
Jozabed,Spain,77,"CM, CAM"
Rubén Peña,Spain,77,"RB, ST, RM, LM"
F. Fabra,Colombia,77,LB
D. Djené,Togo,77,"CB, RB"
J. Izquierdo,Colombia,77,LM
S. Sydorchuk,Ukraine,77,"CM, CDM, CAM"
J. Defoe,England,77,ST
Jonatan Soriano,Spain,77,"ST, CF"
C. Kameni,Cameroon,77,GK
D. Benaglio,Switzerland,77,GK
M. Topal,Turkey,77,"CDM, CB"
J. Briand,France,77,"ST, RW, LW"
S. Brown,Scotland,77,CDM
Gomes,Brazil,77,GK
Sergio García,Spain,77,"ST, CAM, LM"
Vágner Love,Brazil,77,"ST, CAM"
B. Džemaili,Switzerland,77,"CM, CAM"
F. Marchetti,Italy,77,GK
J. Morel,France,77,CB
G. Ochoa,Mexico,77,GK
Jô,Brazil,77,ST
R. Klavan,Estonia,77,CB
J. Dátolo,Argentina,77,"CAM, CM, LM, ST"
Iván Ramis,Spain,77,CB
A. Samedov,Russia,77,RM
Luisão,Brazil,77,CB
K. Huntelaar,Netherlands,77,ST
A. Lennon,England,77,"RM, LM"
R. Sambueza,Argentina,77,"RM, LM"
P. Skjelbred,Norway,77,"CDM, CM"
D. Cvitanich,Argentina,77,ST
R. Palacio,Argentina,77,"ST, LW"
M. Zárate,Argentina,77,"ST, CF, CAM, LM"
Jorge Molina,Spain,77,ST
M. Bradley,United States,77,"CDM, CM, CB"
Markel Bergara,Spain,77,"CDM, CM"
J. Villar,Paraguay,77,GK
G. Hoarau,France,77,ST
A. Talavera,Mexico,77,GK
T. Vermaelen,Belgium,77,"CB, LB"
Llorente,Spain,77,ST
V. Ibišević,Bosnia Herzegovina,77,ST
B. Foster,England,77,GK
C. Davies,England,77,CB
B. Wright-Phillips,England,77,ST
G. Paletta,Italy,77,CB
G. Cabral,Argentina,77,CB
Danilo,Brazil,77,CB
F. Higuaín,Argentina,77,CAM
Rafinha,Brazil,77,"RB, LB"
Barragán,Spain,77,"RB, RWB"
J. Rodriguez,England,77,"ST, CAM, LM"
L. De Silvestri,Italy,77,"RB, RM"
J. dos Santos,Mexico,77,"CM, RM"
D. Buonanotte,Argentina,77,CAM
Gervinho,Ivory Coast,77,"LW, RW, ST"
I. Scocco,Argentina,77,ST
P. Hetemaj,Finland,77,"CM, LM"
D. Zurutuza,France,77,"CM, CDM"
O. Trejo,Argentina,77,"CAM, CM, ST"
Adrián,Spain,77,"ST, LM"
F. Caicedo,Ecuador,77,ST
V. Odjidja-Ofoe,Belgium,77,"CM, CDM, CAM"
J. Altidore,United States,77,ST
W. Reid,New Zealand,77,CB
A. Ayew,Ghana,77,"ST, RM"
N. Guzmán,Argentina,77,GK
R. Gurtner,France,77,GK
F. Johnson,United States,77,LM
M. Harnik,Austria,77,"ST, RM"
E. Capoue,France,77,"CDM, CM"
P. Diop,Senegal,77,"CDM, CM"
Mosquera,Spain,77,"CDM, CM"
M. Sulejmani,Serbia,77,LM
M. Hasebe,Japan,77,"CDM, CB"
M. Suchý,Czech Republic,77,CB
S. De Maio,France,77,CB
J. Holebas,Greece,77,"LB, LWB"
A. Carroll,England,77,ST
M. Pereira,Uruguay,77,RB
C. Sánchez,Colombia,77,"CDM, CB"
M. Gradel,Ivory Coast,77,"LM, LW"
T. Deeney,England,77,ST
F. Bartels,Germany,77,"RM, CF, LM"
G. Sio,Ivory Coast,77,ST
Yuri Berchiche,Spain,77,LB
E. Choupo-Moting,Cameroon,77,"LM, ST, LW"
Roberto,Spain,77,GK
M. Dossevi,Togo,77,RM
N. Müller,Germany,77,"RM, LM"
C. Benteke,Belgium,77,ST
B. Moukandjo,Cameroon,77,"ST, RM"
Mikel San José,Spain,77,"CM, CDM"
A. Poli,Italy,77,CM
Yoel,Spain,77,GK
O. Ighalo,Nigeria,77,ST
K. Gibbs,England,77,"LB, LWB"
D. Welbeck,England,77,"LW, ST, LM"
M. Ritchie,Scotland,77,"RM, LM"
B. Espinosa,Colombia,77,CB
I. Radovanović,Serbia,77,"CDM, CB, CM"
J. Montero,Ecuador,77,"LM, LW"
A. Barnes,Austria,77,ST
O. Kıvrak,Turkey,77,GK
V. Vasin,Russia,77,CB
Rafael Carioca,Brazil,77,"CM, CDM"
D. Janmaat,Netherlands,77,"RB, RWB"
L. Acosta,Argentina,77,"LW, RW, ST"
C. Villanueva,Chile,77,"CAM, CM"
M. Schmelzer,Germany,77,"LB, LM, CB"
G. Bou,Argentina,77,ST
A. Dragović,Austria,77,CB
Y. Bolasie,DR Congo,77,"LM, ST, RM"
Caiuby,Brazil,77,"LM, LW, ST"
S. Rondón,Venezuela,77,ST
B. Oczipka,Germany,77,"LWB, LB, LM"
D. Latza,Germany,77,"CM, CDM"
Victor Sánchez,Spain,77,"RB, CDM, CM"
Víctor Vázquez,Spain,77,"CM, CAM"
Cote,Spain,77,LB
B. André,France,77,"CM, CDM, LM"
C. Borges,Costa Rica,77,"CDM, CM"
T. Rincón,Venezuela,77,"CM, CDM"
A. Bertolacci,Italy,77,"CM, CDM"
J. Aquino,Mexico,77,LM
R. Hamouma,France,77,"RM, RW, LW, ST"
E. Giaccherini,Italy,77,"LW, CM"
S. Cook,England,77,CB
N. Pejčinović,Serbia,77,"CB, RB"
André Pinto,Portugal,77,CB
H. Pérez,Paraguay,77,"RM, LM"
C. Austin,England,77,ST
J. Martínez,Colombia,77,ST
T. Gutiérrez,Colombia,77,"ST, CAM, CF"
N. Lodeiro,Uruguay,77,"RM, CAM, CF"
P. Herrmann,Germany,77,RM
C. Ortíz,Paraguay,77,"CDM, CM"
N. Pallois,France,77,CB
Wilson Eduardo,Portugal,77,ST
E. Çolak,Turkey,77,"CAM, RM"
A. Marchesín,Argentina,77,GK
T. Chandler,United States,77,"RB, RWB, RM, LWB"
Aleix Vidal,Spain,77,"RB, RM"
D. Suárez,Uruguay,77,RB
C. Kerbrat,France,77,CB
Luís Neto,Portugal,77,CB
H. Soudani,Algeria,77,"ST, LM, CAM"
D. Cheryshev,Russia,77,"LM, LW, ST"
Marçal,Brazil,77,LB
G. González,Costa Rica,77,CB
A. Hurtado,Colombia,77,"ST, LW, RW"
D. Torres,Colombia,77,"CDM, CM"
L. López,Argentina,77,CB
P. Pérez,Argentina,77,CM
Marcelo Goiano,Brazil,77,"RB, LB"
Dyego Sousa,Brazil,77,ST
R. Ábila,Argentina,77,ST
Gazzolisco,Brazil,77,"LB, LM"
Vieirundinho,Brazil,77,CB
Simão Acunha,Brazil,77,"CAM, ST, RM"
Formosandrinho,Brazil,77,"ST, CF"
N. Barella,Italy,76,CM
R. Bentancur,Uruguay,76,CM
D. Upamecano,France,76,CB
A. Ćorić,Croatia,76,CAM
A. Lunin,Ukraine,76,GK
I. Sarr,Senegal,76,"LM, RM, ST"
B. Embolo,Switzerland,76,"ST, RW"
K. Tierney,Scotland,76,"LB, LM, LWB, CB"
I. Diop,France,76,CB
H. Onyekuru,Nigeria,76,LM
M. Dembélé,France,76,ST
J. Maddison,England,76,CAM
H. Winks,England,76,"CM, CDM"
J. Augustin,France,76,ST
J. Jankto,Czech Republic,76,"CM, LM"
K. Dolberg,Denmark,76,ST
Alfa Semedo,Guinea Bissau,76,"CDM, CM, CB"
J. Grealish,England,76,"CAM, CM, LM"
De Tomás,Spain,76,ST
A. Iwobi,Nigeria,76,"LM, RW"
Kenedy,Brazil,76,"LM, LWB"
Wallace,Brazil,76,CB
D. Gray,England,76,"LM, CAM"
B. Henrichs,Germany,76,"RB, LB, RM"
B. Chilwell,England,76,LB
F. Uduokhai,Germany,76,CB
Wesley,Brazil,76,ST
C. Nkunku,France,76,"CM, LW, RW"
T. Hernández,France,76,"LB, LWB"
M. Rog,Croatia,76,CM
F. Benković,Croatia,76,CB
K. Mbabu,Switzerland,76,RB
L. Magallán,Argentina,76,CB
K. Linetty,Poland,76,CM
T. Jedvaj,Croatia,76,"CB, RB"
A. Halilović,Croatia,76,"RM, CAM"
Camarasa,Spain,76,"CM, CAM, RM"
J. Aholou,Ivory Coast,76,"CDM, CM"
M. Veljković,Serbia,76,"CB, CDM"
D. van de Beek,Netherlands,76,"CAM, CM, CDM"
M. Pašalić,Croatia,76,"CM, CDM"
Danilo,Brazil,76,"CM, CDM"
L. Cook,England,76,"CM, CAM"
S. Mounié,Benin,76,ST
Matheus Pereira,Brazil,76,"RM, LM"
Francisco Geraldes,Portugal,76,CAM
M. Rashica,Kosovo,76,"RW, RM"
M. Pjaca,Croatia,76,LW
M. Diakhaby,France,76,CB
Y. Yazıcı,Turkey,76,"CAM, CM, RM"
F. Bustos,Argentina,76,"RB, LB"
N. Chalobah,England,76,"CDM, CM"
L. Vietto,Argentina,76,ST
A. Baba,Ghana,76,"LB, LM"
R. Pizarro,Mexico,76,"CAM, LM, CM"
A. Djiku,France,76,CB
Diego Llorente,Spain,76,"CB, CDM"
R. De Paul,Argentina,76,"LW, RW, CAM"
E. Balanta,Colombia,76,"CB, CDM"
Lucas Evangelista,Brazil,76,"CM, CAM"
M. Simon,Nigeria,76,"LM, CF, RM"
Sandro,Spain,76,"ST, LW"
G. Donsah,Ghana,76,CM
R. Karsdorp,Netherlands,76,RB
E. Boateng,Ghana,76,ST
M. Holgate,England,76,"CB, RB"
F. Grillitsch,Austria,76,"CM, CDM"
Gil Dias,Portugal,76,"RW, RM"
D. Praet,Belgium,76,"CM, CAM"
David Juncà,Spain,76,LB
T. Kongolo,Netherlands,76,"LB, CB"
V. Fischer,Denmark,76,"LM, ST"
R. Durmisi,Denmark,76,"LB, LWB"
Kwon Chang Hoon,Korea Republic,76,"RM, CM, RW"
A. Masuaku,DR Congo,76,"LB, LWB, LM"
D. Yedlin,United States,76,RB
P. Højbjerg,Denmark,76,"CM, CDM"
Ayoze Pérez,Spain,76,"CF, CAM"
A. Mitrović,Serbia,76,ST
A. Izzo,Italy,76,CB
I. Bebou,Togo,76,"RM, ST"
Pedro Henrique,Brazil,76,CB
S. Gigot,France,76,CB
T. Baumgartl,Germany,76,"CB, RB"
Borja Iglesias,Spain,76,ST
F. Kamano,Guinea,76,LW
I. Ordets,Ukraine,76,CB
E. Skhiri,Tunisia,76,"CDM, CM"
Alex Berenguer,Spain,76,"LM, LWB"
Pedraza,Spain,76,"LM, LB"
A. Umar,Nigeria,76,"RM, LM"
Dalbert,Brazil,76,LB
Iván Alejo,Spain,76,"RM, LM"
M. Arambarri,Uruguay,76,"CDM, CM"
M. Lazzari,Italy,76,RM
J. Bruma,Netherlands,76,CB
K. Babacar,Senegal,76,ST
Jordi Amat,Spain,76,"CB, CDM"
R. Morrison,England,76,"CAM, CM"
A. Limbombe,Belgium,76,LM
S. Kverkvelia,Georgia,76,CB
M. Livaja,Croatia,76,"ST, CAM"
Gabriel,Brazil,76,"CDM, CM, CAM"
C. Hérelle,France,76,CB
A. Rusnák,Slovakia,76,"CAM, CM"
Emerson,Italy,76,"LWB, LB, LM"
Ricardo Ferreira,Portugal,76,CB
M. Konaté,Senegal,76,ST
B. Mechele,Belgium,76,CB
C. Salcedo,Mexico,76,CB
M. Benítez,Argentina,76,"CAM, LM, RM, RW"
W. Benítez,Argentina,76,GK
W. Hoedt,Netherlands,76,CB
Diego Rico,Spain,76,LB
Jaume,Spain,76,GK
V. Janssen,Netherlands,76,ST
R. Malinovskyi,Ukraine,76,CM
L. Skorupski,Poland,76,GK
V. Berisha,Kosovo,76,"LM, CM, CAM"
F. Kainz,Austria,76,"LW, LM, CM, CAM"
Z. Labyad,Morocco,76,"LW, CAM"
J. Iturbe,Paraguay,76,"RW, RM"
Sergio Álvarez,Spain,76,"CDM, CM"
Recio,Spain,76,"CDM, CM"
S. Sturaro,Italy,76,"CM, LM"
Jesé,Spain,76,"LW, ST"
W. Boly,France,76,CB
F. Viviani,Italy,76,"CM, CDM"
