short_name,nationality,overall,player_positions
Bruma,Portugal,76,"LW, RW"
Bruno Fernandes,Portugal,76,"CAM, CM, CF, LW"
G. Rulli,Argentina,76,GK
N. Maksimović,Serbia,76,"CB, RM"
J. Dos Santos,Mexico,76,"CM, CDM"
C. Erkin,Turkey,76,"LB, LM"
J. Rodwell,England,76,CM
A. Ljajić,Serbia,76,"LW, RW, CF"
S. Caulker,England,76,CB
A. Potuk,Turkey,76,"CAM, LM, CM"
J. Geis,Germany,76,CDM
A. Florenzi,Italy,76,"RW, LW, CM"
Rubén Pardo,Spain,76,CM
S. Umtiti,France,76,"CB, LB"
A. Gómez,Argentina,76,LM
M. Yanga-M'Biwa,France,76,"CB, RB"
Koo Ja Cheol,Korea Republic,76,"CAM, CDM, LM"
L. Fer,Netherlands,76,"CM, CDM"
C. Smalling,England,76,"CB, RB"
Álvaro Domínguez,Spain,76,"CB, LB"
L. Kweuke,Cameroon,76,ST
Rômulo,Italy,76,"CM, RB"
Neto,Brazil,76,GK
M. Höger,Germany,76,"CDM, RB, CM"
Marc Bartra,Spain,76,"CB, RB"
J. Clasie,Netherlands,76,CM
H. Son,Korea Republic,76,"LW, ST, RM, CF"
C. Atsu,Ghana,76,"LW, CAM, RW"
Andrés Fernández,Spain,76,GK
E. Choupo-Moting,Cameroon,76,"LM, ST, LW"
S. Giovinco,Italy,76,CF
R. Alessandrini,France,76,"LM, LW"
A. Szalai,Hungary,76,ST
M. Wakaso,Ghana,76,"LM, RM"
T. Heurtaux,France,76,"CB, RB"
A. Mehmedi,Switzerland,76,"CF, ST"
Éder,Portugal,76,ST
Iago Aspas,Spain,76,"ST, CF"
K. Manolas,Greece,76,CB
P. Herrmann,Germany,76,RM
B. Stambouli,France,76,"CDM, CB"
B. Natkho,Israel,76,"CDM, CM"
V. Aboubakar,Cameroon,76,ST
A. Lopes,Portugal,76,GK
Casemiro,Brazil,76,"CDM, CM"
Cédric,Portugal,76,RB
V. Chiricheş,Romania,76,CB
H. Herrera,Mexico,76,"CM, CDM"
S. Bolat,Turkey,76,GK
Diego Capel,Spain,76,"LW, RW"
V. Kavlak,Austria,76,"CDM, CM"
S. Aigner,Germany,76,"RM, ST"
F. Lustenberger,Switzerland,76,"CB, CDM"
J. De Guzmán,Netherlands,76,"CAM, CM"
M. Harnik,Austria,76,"RM, RW, ST, LM"
K. Grosicki,Poland,76,"RW, LW"
Xavi Torres,Spain,76,"CDM, CM"
Y. Mulumbu,DR Congo,76,"CDM, CM"
I. Traoré,Guinea,76,LM
R. Neustädter,Germany,76,CDM
C. Träsch,Germany,76,"RB, CDM"
B. Ideye,Nigeria,76,ST
B. Ecuélé Manga,Gabon,76,CB
B. Dost,Netherlands,76,ST
Daniel Carriço,Portugal,76,"CDM, CB"
T. Jantschke,Germany,76,"CB, RB"
F. Montero,Colombia,76,ST
Pizzi,Portugal,76,"CAM, RM"
P. Wollscheid,Germany,76,CB
M. Badelj,Croatia,76,"CM, CDM"
E. Gülüm,Turkey,76,"CB, LB"
M. Zárate,Argentina,76,"ST, CAM"
D. Aogo,Germany,76,"LB, CDM, LM"
D. Gibson,Republic of Ireland,76,"CM, CDM"
S. Defour,Belgium,76,"CM, CDM"
E. Elia,Netherlands,76,"RM, LM, LW, RW"
P. Tytoń,Poland,76,GK
Antunes,Portugal,76,LB
Maurício,Brazil,76,CB
M. Isla,Chile,76,"RM, RWB"
M. Suárez,Argentina,76,"ST, LW"
C. Diabaté,Mali,76,ST
S. Rudy,Germany,76,"CM, CDM"
Sílvio,Portugal,76,"RB, LB"
L. Sané,Senegal,76,"CB, CDM"
Adrián,Spain,76,GK
D. Caligiuri,Germany,76,"LM, RM"
S. Fletcher,Scotland,76,ST
R. Shishkin,Russia,76,"RB, CDM"
A. Guardado,Mexico,76,"CM, LW, LB"
Bueno,Spain,76,"CAM, ST"
Henrique,Brazil,76,"CB, CDM, RB"
D. Tarasov,Russia,76,"CDM, CM"
A. Nyom,Cameroon,76,RB
G. Medel,Chile,76,"CDM, CM"
Portillo,Spain,76,"RM, CAM, CM"
J. Iličić,Slovenia,76,"CF, CAM, RW"
M. Schwarzer,Australia,76,GK
Eliseu,Portugal,76,"LB, LM"
S. Parker,England,76,"CDM, CM"
R. Lambert,England,76,ST
D. Kuyt,Netherlands,76,"RW, CF, RM, RWB"
N. Rimando,United States,76,GK
Alan,Brazil,76,"RW, CM"
W. Samuel,Argentina,76,CB
R. Santa Cruz,Paraguay,76,ST
R. Márquez,Mexico,76,CB
A. Ivanschitz,Austria,76,"LM, CAM"
J. Olsson,Sweden,76,CB
R. Schäfer,Germany,76,GK
K. Kuranyi,Germany,76,ST
J. Heitinga,Netherlands,76,CB
F. Balmont,France,76,CM
T. Barnetta,Switzerland,76,"LM, CAM, RM"
C. Ledesma,Italy,76,"CDM, CM"
Fernando Navarro,Spain,76,"LB, CB"
J. Valdés,Chile,76,CM
A. Boruc,Poland,76,GK
T. Starke,Germany,76,GK
A. Kerzhakov,Russia,76,ST
Jonatan Soriano,Spain,76,ST
A. Meier,Germany,76,"CAM, ST, CM"
N. Valdez,Paraguay,76,"ST, CF"
A. Koné,Ivory Coast,76,ST
S. Muntari,Ghana,76,"CDM, CM"
Artur Moraes,Brazil,76,GK
Sergio García,Spain,76,"ST, CAM"
G. Pazzini,Italy,76,ST
G. Johnson,England,76,"RB, LB"
R. Huth,Germany,76,CB
Amaya,Spain,76,CB
B. Džemaili,Switzerland,76,"CM, CDM"
A. Domínguez,Argentina,76,"CAM, CF, ST, CM"
P. Webó,Cameroon,76,ST
A. Orión,Argentina,76,GK
A. Pyatov,Ukraine,76,GK
G. Gönül,Turkey,76,RB
Tito,Spain,76,"RB, LB"
Roberto,Spain,76,GK
A. Dikan,Ukraine,76,GK
V. Gabulov,Russia,76,GK
V. Malafeev,Russia,76,GK
A. Anyukov,Russia,76,RB
C. Maggio,Italy,76,"RB, RM"
J. Drobný,Czech Republic,76,GK
H. Bedimo,Cameroon,76,LB
S. Davis,Northern Ireland,76,"RM, CM"
T. Sivok,Czech Republic,76,CB
M. Sissoko,Mali,76,"CDM, CM"
N. Kranjčar,Croatia,76,"LM, CAM"
I. Afellay,Netherlands,76,"LM, CAM, LW"
O. Peralta,Mexico,76,ST
L. Osman,England,76,"CM, CAM"
D. Abraham,Argentina,76,CB
S. Naismith,Scotland,76,"ST, RM, CAM"
A. Diaby,France,76,"CM, CDM"
M. Jarvis,England,76,"LM, RM"
Charles,Brazil,76,ST
Adriano,Brazil,76,"LB, RB, CB"
Valera,Spain,76,RB
D. Digard,France,76,CDM
F. Gago,Argentina,76,CM
A. Kasaev,Russia,76,LM
J. Vargas,Peru,76,"LM, LB"
F. Higuaín,Argentina,76,"CAM, CF"
Jardel,Brazil,76,CB
S. Ireland,Republic of Ireland,76,"CAM, CM"
L. Schøne,Denmark,76,"RW, CM, LW"
Carlos Martínez,Spain,76,RB
N. Moisander,Finland,76,CB
I. Piatti,Argentina,76,"LM, CAM"
Felipe Santana,Brazil,76,CB
Weligton,Brazil,76,CB
Nacho Monreal,Spain,76,LB
P. Cissé,Senegal,76,ST
P. Diop,Senegal,76,"CDM, CM"
M. Sall,Senegal,76,CB
Ricardo,Portugal,76,GK
C. Sánchez,Colombia,76,"CDM, CM"
M. Abdellaoue,Norway,76,ST
C. Noboa,Ecuador,76,"CDM, CAM"
Wanderson,Brazil,76,ST
O. Alonso,Cuba,76,"CDM, CM"
N. Al Shamrani,Saudi Arabia,76,ST
D. Subašić,Croatia,76,GK
Y. Nagatomo,Japan,76,LM
M. Dević,Ukraine,76,ST
N. Veldevés,Paraguay,76,"ST, CF"
Hernane,Brazil,76,ST
P. Pérez,Argentina,76,"CM, CAM"
A. Januzaj,Belgium,75,"LM, RM, CAM"
M. Meyer,Germany,75,"CAM, LM"
L. Shaw,England,75,LB
M. Kovačić,Croatia,75,CM
A. Correa,Argentina,75,"CAM, ST"
D. Origi,Belgium,75,"LW, CF"
F. Đuričić,Serbia,75,"CAM, LW"
Sergi Roberto,Spain,75,"CM, CDM"
V. Fischer,Denmark,75,LW
J. Boëtius,Netherlands,75,LW
I. Hajrović,Bosnia Herzegovina,75,RM
Rômulo,Brazil,75,"CDM, CM"
A. Maher,Netherlands,75,"CAM, CM"
S. Zaza,Italy,75,ST
M. Batshuayi,Belgium,75,ST
J. Campbell,Costa Rica,75,"RM, LM"
F. Schär,Switzerland,75,CB
André Gomes,Portugal,75,"CM, CDM"
M. Lestienne,Belgium,75,LW
J. Ananidze,Georgia,75,"CAM, LM"
Hugo Mallo,Spain,75,RB
M. Gabbiadini,Italy,75,"CAM, CF"
A. Musa,Nigeria,75,"ST, LM"
D. Klaassen,Netherlands,75,"CAM, CM"
M. Arnold,Germany,75,"CAM, LM, CM"
E. Álvarez Balanta,Colombia,75,CB
F. Delph,England,75,"CM, CDM"
A. Paloschi,Italy,75,ST
Marlos,Brazil,75,"CAM, LW"
A. Dragović,Austria,75,"CB, CDM"
N. Clyne,England,75,"RB, LB"
S. Taïder,Algeria,75,"CM, CDM"
B. Martins Indi,Netherlands,75,"CB, LB"
F. Ghoulam,Algeria,75,LB
O. Onazi,Nigeria,75,CM
R. Knoche,Germany,75,CB
L. Bittencourt,Germany,75,"LM, RM"
V. Germain,France,75,"ST, RW"
V. Ibarbo,Colombia,75,"ST, RW"
M. Jojić,Serbia,75,"CM, CAM, LM"
F. Forster,England,75,GK
P. Hetemaj,Finland,75,"CM, CAM"
F. Caicedo,Ecuador,75,ST
T. Necid,Czech Republic,75,ST
M. Sissoko,France,75,"RM, CM"
J. Kana-Biyik,Cameroon,75,CB
Yoel,Spain,75,GK
F. Tabanou,France,75,"LM, LB"
G. Fofana,France,75,"CM, CDM, RB, CB"
A. McCarthy,England,75,GK
L. de Jong,Netherlands,75,"ST, CAM"
S. Corchia,France,75,"RB, RM"
W. Khazri,Tunisia,75,"LM, LW"
I. Fetfatzidis,Greece,75,"RW, LW, CF"
Jonathan Viera,Spain,75,"CAM, LM, RM"
André Martins,Portugal,75,"CM, CAM"
G. Kondogbia,France,75,"CDM, CM"
Luís Neto,Portugal,75,CB
L. Ocampos,Argentina,75,"RW, LW"
J. Veltman,Netherlands,75,CB
C. Vargas,Colombia,75,GK
Z. Kuzmanović,Serbia,75,"CDM, CM"
J. Rodriguez,England,75,"LM, ST"
V. Moses,Nigeria,75,"RM, RW, LW"
T. Kraft,Germany,75,GK
H. Nordtveit,Norway,75,CDM
Y. Mollo,France,75,"LW, LM"
Fabiano,Brazil,75,GK
F. Borini,Italy,75,"ST, LM"
F. Di Santo,Argentina,75,ST
F. Djordjevic,Serbia,75,ST
Jefferson,Brazil,75,LB
D. Janmaat,Netherlands,75,RB
Douglas,Netherlands,75,CB
M. Sau,Italy,75,"CF, ST, LW"
V. Wanyama,Kenya,75,"CDM, CM"
Candeias,Portugal,75,"LM, RM, LW"
F. Rossi,Italy,75,"CDM, CM"
Xandão,Brazil,75,CB
L. Narsingh,Netherlands,75,RW
M. Braithwaite,Denmark,75,ST
Juan Dominguez,Spain,75,"CM, CDM, CAM"
Tomás Pina,Spain,75,"CM, CDM"
Montañés,Spain,75,"LM, RM, CAM"
A. Mandi,Algeria,75,"RB, CB"
V. van Dijk,Netherlands,75,CB
O. Niasse,Senegal,75,"ST, CF, RW"
N. Ghilas,Algeria,75,"ST, RW"
Víctor Rodríguez,Spain,75,"CAM, RM, LM"
T. Huddlestone,England,75,"CM, CDM"
L. Cattermole,England,75,"CDM, CM"
J. Cork,England,75,"CDM, CM"
Z. Junuzović,Austria,75,"CM, CAM, CDM, LM"
W. Reid,New Zealand,75,CB
L. Fejsa,Serbia,75,CDM
Maicon,Brazil,75,"LM, RM, CAM"
B. Oczipka,Germany,75,LB
D. Santon,Italy,75,"LB, RB"
Bamba Anderson,Brazil,75,CB
J. Baumgartlinger,Austria,75,"CDM, CM"
M. Schmiedebach,Germany,75,"CDM, CM, RM"
Y. El Arabi,Morocco,75,ST
A. Finnbogason,Iceland,75,ST
Mexer,Mozambique,75,CB
Josué,Portugal,75,"CAM, RW"
A. Marchesín,Argentina,75,GK
J. Schmid,France,75,"RM, LM"
Aleix,Spain,75,"RM, LM"
K. Bellarabi,Germany,75,"RM, RW, CF"
Edenílson,Brazil,75,"RM, RB"
Diogo Figueiras,Portugal,75,RB
H. Kiyotake,Japan,75,"CAM, RM, CM"
A. Hahn,Germany,75,"RM, LM"
I. Slimani,Algeria,75,ST
Derley,Brazil,75,ST
A. Mierzejewski,Poland,75,"CAM, RM, LM"
N. Onuoha,England,75,CB
S. Gakpé,Togo,75,"LM, RM, ST, CF"
D. Wass,Denmark,75,"RM, RB"
Alex López,Spain,75,"CM, CAM, CF"
P. Velthuizen,Netherlands,75,GK
C. Chantôme,France,75,"CM, RM"
D. Schwaab,Germany,75,"CB, RB"
A. Bjelland,Denmark,75,CB
J. Forlin,Argentina,75,CB
J. Hegeler,Germany,75,"CM, CAM, RM"
R. Ruiter,Netherlands,75,GK
Víctor Pérez,Spain,75,"CM, CDM, CAM"
Leonardo,Brazil,75,"CAM, RW, LW, LM"
R. Álvarez,Argentina,75,CF
M. Noble,England,75,"CM, CDM"
N. Bendtner,Denmark,75,ST
S. Long,Republic of Ireland,75,ST
M. Lustig,Sweden,75,"RB, CB"
S. Prödl,Austria,75,CB
M. Diakité,France,75,CB
Eder,Brazil,75,"CF, CAM"
C. Kaboré,Burkina Faso,75,CDM
B. Bannan,Scotland,75,"RM, CAM, LM, CM"
D. Glushakov,Russia,75,"CDM, CM"
P. Pekarík,Slovakia,75,"RB, LB"
D. Pabón,Colombia,75,"ST, RW, LW"
E. Gigliotti,Argentina,75,ST
M. Casco,Argentina,75,LB
C. Abbiati,Italy,75,GK
J. O'Shea,Republic of Ireland,75,CB
W. Brown,England,75,CB
Hélder Postiga,Portugal,75,ST
D. Pizarro,Chile,75,"CDM, CM"
D. Bonera,Italy,75,"CB, RB"
M. Essien,Ghana,75,CDM
E. Moretti,Italy,75,CB
J. Speroni,Argentina,75,GK
E. Didot,France,75,"CM, CDM"
M. Domizzi,Italy,75,CB
P. Crouch,England,75,ST
K. Nolan,England,75,"CAM, CM"
H. Westermann,Germany,75,"CB, RB, LB"
W. Routledge,England,75,"LM, LW"
K. Commons,Scotland,75,"CAM, RM"
R. Green,England,75,GK
S. Pepe,Italy,75,"RM, LM"
Borja Oubiña,Spain,75,"CM, CDM"
Corominas,Spain,75,"CAM, RM, LM, ST"
S. Riether,Germany,75,"RB, CDM"
R. Cohade,France,75,CM
N. Noveski,FYR Macedonia,75,CB
A. Tymoshchuk,Ukraine,75,CDM
M. Agazzi,Italy,75,GK
L. Andreasen,Denmark,75,"CDM, CM, CB"
E. Eboué,Ivory Coast,75,"RB, RM"
M. Chamakh,Morocco,75,"CAM, ST, CF"
S. Sidwell,England,75,"CDM, CM"
D. Perquis,Poland,75,CB
S. Schaars,Netherlands,75,"CM, CDM"
M. Ciani,France,75,CB
Y. Jouffre,France,75,"RM, CF, CDM"
L. Obraniak,Poland,75,"CAM, RM"
J. Barton,England,75,"CDM, CM"
D. Fletcher,Scotland,75,"CM, CDM"
G. Lux,Argentina,75,GK
D. Díaz,Argentina,75,CB
L. Britton,England,75,"CM, CDM"
D. Marshall,Scotland,75,GK
E. Abidal,France,75,"CB, LB"
M. Barovero,Argentina,75,GK
L. Romagnoli,Argentina,75,"CAM, RM"
D. Colotto,Argentina,75,CB
S. Domínguez,Argentina,75,CB
B. İrtegün,Turkey,75,"CB, RB"
G. Zan,Turkey,75,CB
Lafita,Spain,75,"CAM, RM, LM, ST"
Manu Del Moral,Spain,75,"ST, LM, RM"
Miguel Flaño,Spain,75,CB
S. Ryzhikov,Russia,75,GK
A. Arshavin,Russia,75,"LW, RW"
V. Bystrov,Russia,75,"RW, RM"
Z. Karcemarskas,Lithuania,75,GK
W. Hoolahan,Republic of Ireland,75,CAM
D. Salpingidis,Greece,75,"ST, RM, RW, LM"
P. Ochs,Germany,75,"RB, RM"
C. Jallet,France,75,RB
A. Tettey,Norway,75,"CDM, CM"
M. Williamson,England,75,CB
D. Cvitanich,Argentina,75,ST
Àngel Rangel,Spain,75,RB
M. Schäfer,Germany,75,"LB, LM"
J. Villar,Paraguay,75,GK
Ederson,Brazil,75,"CAM, CM"
J. Corona,Mexico,75,GK
J. Arango,Venezuela,75,LM
A. Nocerino,Italy,75,"CM, CDM"
E. Zengin,Sweden,75,"RW, LW"
S. Taylor,England,75,CB
Jurado,Spain,75,"LM, CAM, LW"
A. Romao,Togo,75,"CDM, CB"
M. Krohn-Dehli,Denmark,75,"CM, CDM, CAM"
F. Clerc,France,75,RB
A. Konko,France,75,RB
O. Kucher,Ukraine,75,CB
C. Davies,England,75,CB
Cobeño,Spain,75,GK
L. Fabiański,Poland,75,GK
S. M'Bia,Cameroon,75,"CDM, CM"
C. N'Zogbia,France,75,"CAM, LM, RM"
E. Polanski,Poland,75,"CDM, CM"
E. Scarione,Argentina,75,CAM
Danilo,Brazil,75,CB
D. Basta,Serbia,75,"RB, RM, LM, LB"
M. Amalfitano,France,75,RM
Ari,Brazil,75,"ST, RW"
J. Nekounam,Iran,75,"CM, CDM"
L. N'Guemo,Cameroon,75,"CDM, CM"
José Fonte,Portugal,75,CB
I. Scocco,Argentina,75,ST
De la Bella,Spain,75,LB
Zurutuza,France,75,"CAM, CM"
Javi Varas,Spain,75,GK
O. Vizcarrondo,Venezuela,75,CB
V. Birsa,Slovenia,75,"LW, RW, CAM"
N. Guzmán,Argentina,75,GK
H. Medunjanin,Bosnia Herzegovina,75,"CM, CAM, CDM"
A. Matri,Italy,75,ST
Sergio Sánchez,Spain,75,CB
L. Nguyen,United States,75,"CAM, CM"
H. Hosogai,Japan,75,CDM
M. Jedinák,Australia,75,"CDM, CM"
A. Rukavina,Serbia,75,RB
L. Barrios,Paraguay,75,ST
Vagner,Brazil,75,GK
Marquinho,Brazil,75,"LW, CM, LM"
J. Morales,Argentina,75,CAM
A. Chahechouhe,Morocco,75,"LW, ST, CAM"
M. Britos,Uruguay,75,CB
Rúben Micael,Portugal,75,CM
Z. Brkić,Serbia,75,GK
E. Paredes,Chile,75,ST
T. Gutiérrez,Colombia,75,ST
C. Kerbrat,France,75,CB
L. Barrogios,Paraguay,75,ST
S. Torrico,Argentina,75,GK
J. Ward-Prowse,England,74,"CM, RM, CAM"
Óliver Torres,Spain,74,"LW, RW"
A. Mitrović,Serbia,74,ST
R. Morrison,England,74,"CAM, CM"
M. Niang,France,74,"RW, ST"
K. Zouma,France,74,"CB, RB"
Suso,Spain,74,"RM, LM"
T. Kongolo,Netherlands,74,"CB, LB"
N. López,Uruguay,74,"LW, RW, CF"
E. Can,Germany,74,"CM, CDM, LM, LB"
Fred,Brazil,74,"CAM, CDM"
Carles Gil,Spain,74,"RM, LM, CAM"
R. Bürki,Switzerland,74,GK
A. Townsend,England,74,"RM, LM"
A. Rüdiger,Germany,74,"CB, RB"
Moi Gómez,Spain,74,"LM, RM, CAM"
Saúl,Spain,74,"CDM, RM, CB"
H. Ziyech,Netherlands,74,CAM
Gayà,Spain,74,LB
Carlos Mané,Portugal,74,"RW, CAM, LW"
F. Cartabia,Argentina,74,"LM, RM"
H. Seferović,Switzerland,74,ST
T. Kalas,Czech Republic,74,"CB, RB"
O. John,Netherlands,74,"LM, RM"
Rubén García,Spain,74,"LM, CAM, RM"
A. Centurión,Argentina,74,RM
A. Ghazal,Egypt,74,CDM
Rúben Vezo,Portugal,74,CB
S. Bocchetti,Italy,74,CB
Y. Chikhaoui,Tunisia,74,"ST, CAM, CF, CM"
A. Ekdal,Sweden,74,CM
S. Johansen,Norway,74,CM
J. Shelvey,England,74,"CAM, CM"
Botía,Spain,74,CB
C. Tosun,Turkey,74,ST
A. Ahamada,France,74,GK
J. Guilavogui,France,74,"CDM, CM"
Jordi Amat,Spain,74,CB
Z. Labyad,Morocco,74,"CAM, LW, RW"
André André,Portugal,74,"CDM, CM"
Aurtenetxe,Spain,74,"LB, CB"
M. Leitner,Germany,74,"CM, CAM, RM"
N. Sansone,Italy,74,"LW, RW"
J. Sánchez Miño,Argentina,74,LM
Wellington Nem,Brazil,74,"CAM, ST"
L. Melgarejo,Paraguay,74,"LW, LB"
Leo Baptistao,Brazil,74,"RM, ST"
Manu Trigueros,Spain,74,"CM, LM, RM, CAM"
S. Mané,Senegal,74,"LM, LW"
L. López,Argentina,74,CB
D. Zapata,Colombia,74,ST
I. Abate,Italy,74,"RB, RM"
M. Dossevi,Togo,74,RM
A. Mounier,France,74,"LW, RW"
D. Perotti,Argentina,74,"LM, RM"
M. Darmian,Italy,74,"RM, RB"
D. Kombarov,Russia,74,"LW, LB, LM, LWB"
O. El Kaddouri,Morocco,74,"CM, CAM"
S. N'Zonzi,France,74,"CM, CDM"
M. Martin,France,74,"CM, CAM"
Miguel Lopes,Portugal,74,RB
Rubén Pérez,Spain,74,"CDM, CM"
M. Beister,Germany,74,"RM, CF, LM, ST"
P. Souaré,Senegal,74,"LB, LM"
N. Pejčinović,Serbia,74,"CB, CDM"
F. Bardi,Italy,74,GK
A. Hoffmann,Germany,74,"CB, CDM"
Z. Boucher,France,74,GK
V. Eysseric,France,74,"CAM, RM"
F. Fernández,Argentina,74,CB
Insua,Spain,74,CB
Q. Promes,Netherlands,74,RW
Aderlan Santos,Brazil,74,CB
C. Carbonero,Colombia,74,RM
D. Rose,England,74,LB
R. Bertrand,England,74,LB
L. De Silvestri,Italy,74,"RB, RM"
Joselu,Spain,74,ST
R. Kruse,Australia,74,"RM, ST, CAM, LM"
H. Saivet,Senegal,74,"ST, CAM, LM"
N. Petersen,Germany,74,ST
M. Moralez,Argentina,74,"CF, CAM"
N. Roux,France,74,ST
S. Athanasiadis,Greece,74,ST
J. Ward,England,74,"LB, RB, CDM"
Ramon Motta,Brazil,74,"LB, LM"
M. Pektemek,Turkey,74,CF
T. Cleverley,England,74,"CM, CDM, CAM"
A. Barrada,Morocco,74,"CAM, RM, LM"
Rafael,Brazil,74,GK
D. Pröpper,Netherlands,74,"CAM, CM"
D. Didavi,Germany,74,"CAM, LM, CM"
F. Diagne,Senegal,74,CB
Baena,Spain,74,"CDM, CM"
Héldon,Cape Verde,74,"RW, LW"
I. Baldé,Senegal,74,ST
J. Murillo,Colombia,74,CB
David López,Spain,74,"CDM, CM"
E. Bičakčić,Bosnia Herzegovina,74,CB
T. Serero,South Africa,74,"CAM, CM"
A. Jóhannsson,United States,74,ST
L. Fariña,Argentina,74,"CAM, CM, LM"
F. Gardoş,Romania,74,CB
O. Shatov,Russia,74,"CAM, CM, RW"
T. Stepanenko,Ukraine,74,"CDM, CM"
J. Tizón,Venezuela,74,"CDM, CM, RB, RM"
D. Siovas,Greece,74,"CB, CDM"
F. Pardo,Colombia,74,"RW, LW"
S. Cárdenas,Colombia,74,CAM
J. Izquierdo,Colombia,74,LW
C. Budescu,Romania,74,"CAM, LW"
Verza,Spain,74,"CDM, CM"
P. Skjelbred,Norway,74,"CM, RM, CAM, CDM"
A. Baumjohann,Germany,74,CAM
J. Djourou,Switzerland,74,CB
K. Schmeichel,Denmark,74,GK
S. Meyiwa,South Africa,74,GK
Omar Ramos,Spain,74,"LM, RM"
Elustondo,Spain,74,"CM, CDM, CB"
J. Vossen,Belgium,74,ST
J. Altidore,United States,74,ST
F. Johnson,United States,74,"RB, LB, LM"
A. Demir,Turkey,74,"CB, LB, RB"
V. Mannone,Italy,74,GK
M. Sulejmani,Serbia,74,"LM, RM"
B. Sako,Mali,74,"LM, RM"
Ki Sung Yueng,Korea Republic,74,"CM, CDM"
M. Gradel,Ivory Coast,74,"LW, LM, RW"
C. M'Bengué,Senegal,74,LB
M. Kelly,England,74,RB
M. Olsson,Sweden,74,LB
J. Rhodes,Scotland,74,ST
Alan,Brazil,74,ST
C. Carmona,Chile,74,"CM, CDM"
Marc Valiente,Spain,74,"CB, CDM"
T. Viúdez,Uruguay,74,RM
I. Köybaşı,Turkey,74,"LB, RB"
J. Schieber,Germany,74,"ST, LM"
A. Rudnevs,Latvia,74,ST
D. Ginczek,Germany,74,ST
Borja Viguera,Spain,74,ST
C. Austin,England,74,ST
J. Toornstra,Netherlands,74,CAM
T. Klose,Switzerland,74,CB
Sebá,Brazil,74,"LW, RW, ST"
Allan,Brazil,74,"CDM, CM"
S. García,Argentina,74,LB
G. Maniatis,Greece,74,"CDM, CM, RB"
T. Ciğerci,Turkey,74,"CM, CDM, RM"
B. Corgnet,France,74,"CAM, RM, CM"
F. Gutiérrez,Chile,74,"CM, CDM"
R. Ibarra,Ecuador,74,RW
R. Jiménez,Mexico,74,ST
Marcelo,Brazil,74,CB
M. Sanson,France,74,"CM, CAM, CDM"
J. Buffarini,Argentina,74,RB
R. Babel,Netherlands,74,"LM, RM"
V. Denisov,Uzbekistan,74,LB
R. Riou,France,74,GK
A. Beck,Germany,74,"RB, LB"
I. Iličević,Croatia,74,"LM, RM"
J. García,Argentina,74,GK
G. Hooper,England,74,ST
W. Vainqueur,France,74,"CDM, CM"
A. Cissokho,France,74,"LB, LWB"
R. Bobadilla,Argentina,74,ST
F. Lemoine,France,74,"CM, CDM"
S. Langkamp,Germany,74,CB
V. Anita,Netherlands,74,"CDM, CM"
V. Forren,Norway,74,CB
J. Montero,Ecuador,74,LW
J. Flum,Germany,74,"CDM, CM, CF, CB"
O. Assaidi,Morocco,74,"LM, RM"
M. Estigarribia,Paraguay,74,"LM, RM"
C. Toselli,Chile,74,GK
Victor Sánchez,Spain,74,"CM, CDM"
Rogerinho,Brazil,74,"RM, CAM"
A. Uchida,Japan,74,RB
P. Diawara,Senegal,74,ST
E. Bauthéac,France,74,"LM, LW, CAM"
Gálvez,Spain,74,"CB, CDM"
P. Hernández,Chile,74,"CAM, CF"
Rafael Martins,Brazil,74,"LW, ST, RW"
L. Vangioni,Argentina,74,"LB, LM"
R. Snodgrass,Scotland,74,RM
P. Kone,Greece,74,"CAM, CM, CF"
N. Dyer,England,74,"RM, RW"
C. Gönen,Turkey,74,GK
M. Layún,Mexico,74,"LWB, RWB, RB, CM"
I. Smolnikov,Russia,74,RB
L. Acosta,Argentina,74,LW
C. Pantilimon,Romania,74,GK
G. Kashia,Georgia,74,CB
Juninho,Brazil,74,"CM, CDM"
Lucas Pérez,Spain,74,"RM, LM, ST, CAM"
E. Botteghin,Brazil,74,CB
J. Vázquez,Mexico,74,"CDM, CM"
P. De Blasis,Argentina,74,"CAM, LM, RM"
E. Valencia,Ecuador,74,"ST, RW"
G. Pinzi,Italy,74,"CDM, CM"
M. Di Vaio,Italy,74,ST
P. Cannavaro,Italy,74,CB
S. Given,Republic of Ireland,74,GK
José Bosingwa,Portugal,74,"RB, CB"
R. Dunne,Republic of Ireland,74,CB
A. Gamberini,Italy,74,CB
J. Mathijsen,Netherlands,74,CB
Juanfran,Spain,74,"CB, LB"
César Navas,Spain,74,CB
E. Pogatetz,Austria,74,CB
N. Penneteau,France,74,GK
J. Collins,Wales,74,CB
A. Isaksson,Sweden,74,GK
L. Bernardi,Argentina,74,CM
K. Beckerman,United States,74,CDM
S. Armand,France,74,CB
B. Cheyrou,France,74,"CDM, CM"
M. Antonsson,Sweden,74,CB
B. Hangeland,Norway,74,CB
S. Proto,Belgium,74,GK
A. McGregor,Scotland,74,GK
S. Sorrentino,Italy,74,GK
D. Bent,England,74,ST
M. Bodmer,France,74,CB
D. Duff,Republic of Ireland,74,"RM, LM"
T. Cahill,Australia,74,"CM, ST"
C. Brunt,Northern Ireland,74,LM
J. Utaka,Nigeria,74,"LW, ST, RW"
C. Makiadi,DR Congo,74,"CDM, CM"
A. Madlung,Germany,74,"CB, CDM"
M. Feulner,Germany,74,"CM, RM, CDM, RB"
J. Gillet,Belgium,74,GK
